col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,All
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,All
Ellen Ceisler,53,"4,527",503,99,"5,797","5,762","5,636","5,539",309,245,170,68,272,All
Irene M Clark,,6,33,34,"4,493","4,507","4,486","4,329",62,51,94,25,214,All
Christine Fizzano Cannon,,,10,635,465,485,361,440,834,756,674,633,64,All
Paul Lalley,,,,6,118,125,90,122,669,664,609,611,34,All
Maria Mclaughlin,,,,,94,"5,630","5,625","5,390",180,108,153,59,193,All
Debbie Kunselman,,,,,,16,"5,575","5,585",283,235,128,28,237,All
Carolyn H Nichols,,,,,,,16,"5,351",78,82,121,37,221,All
Geoff Moulton,,,,,,,,10,263,220,35,37,127,All
Emil Giordano,,,,,,,,,4,812,646,647,47,All
Craig Stedman,,,,,,,,,,4,618,626,19,All
Mary Murray,,,,,,,,,,,7,619,35,All
Wade A Kagarise,,,,,,,,,,,,0,27,All
Jules Mermelstein,,,,,,,,,,,,,10,All
Total,"6,365","4,716","1,276",813,"6,223","6,088","5,916","5,827","1,039",946,829,704,348,All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Debbie Kunselman,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,1
Debbie Kunselman,0,208,206,202,10,3,6,0,6,206,157,18,5,1
Maria Mclaughlin,,0,205,197,5,5,0,1,7,205,158,16,2,1
Carolyn H Nichols,,,0,191,3,6,1,2,7,198,158,17,4,1
Geoff Moulton,,,,0,8,1,5,0,2,195,152,17,3,1
Emil Giordano,,,,,0,14,18,10,0,12,2,16,13,1
Mary Murray,,,,,,0,14,12,2,7,3,16,12,1
Craig Stedman,,,,,,,0,10,0,6,1,15,13,1
Wade A Kagarise,,,,,,,,0,1,2,1,11,9,1
Jules Mermelstein,,,,,,,,,0,7,6,2,0,1
Ellen Ceisler,,,,,,,,,,1,155,17,3,1
Irene M Clark,,,,,,,,,,,0,2,0,1
Christine Fizzano Cannon,,,,,,,,,,,,1,12,1
Paul Lalley,,,,,,,,,,,,,0,1
Total,220,217,212,208,24,20,19,12,9,217,162,34,16,1
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,2
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Geoff Moulton,Debbie Kunselman,Carolyn H Nichols,Maria Mclaughlin,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,2
Ellen Ceisler,2,139,15,3,191,192,192,188,11,5,3,1,11,2
Irene M Clark,,0,2,1,137,137,135,133,4,1,2,2,9,2
Christine Fizzano Cannon,,,0,19,16,14,14,15,25,19,16,17,2,2
Paul Lalley,,,,1,6,6,4,3,21,19,16,17,4,2
Geoff Moulton,,,,,0,188,186,181,12,7,1,3,8,2
Debbie Kunselman,,,,,,0,186,184,10,5,4,1,8,2
Carolyn H Nichols,,,,,,,0,183,6,3,2,2,10,2
Maria Mclaughlin,,,,,,,,0,6,2,3,0,7,2
Emil Giordano,,,,,,,,,0,24,17,18,2,2
Craig Stedman,,,,,,,,,,0,14,16,0,2
Mary Murray,,,,,,,,,,,0,17,1,2
Wade A Kagarise,,,,,,,,,,,,0,2,2
Jules Mermelstein,,,,,,,,,,,,,0,2
Total,209,143,37,26,203,200,197,193,34,24,20,20,15,2
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,3
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,3
Ellen Ceisler,1,190,18,4,238,224,224,222,11,10,5,3,11,3
Irene M Clark,,0,0,2,186,186,187,178,2,2,0,1,8,3
Christine Fizzano Cannon,,,0,21,17,7,10,11,30,28,24,25,2,3
Paul Lalley,,,,0,0,2,4,3,24,23,21,22,1,3
Maria Mclaughlin,,,,,0,226,220,214,7,7,3,2,11,3
Carolyn H Nichols,,,,,,1,215,205,4,4,2,3,10,3
Debbie Kunselman,,,,,,,0,214,8,5,1,1,10,3
Geoff Moulton,,,,,,,,1,8,8,2,0,1,3
Craig Stedman,,,,,,,,,0,28,23,24,1,3
Emil Giordano,,,,,,,,,,0,22,23,1,3
Mary Murray,,,,,,,,,,,1,24,0,3
Wade A Kagarise,,,,,,,,,,,,0,1,3
Jules Mermelstein,,,,,,,,,,,,,0,3
Total,255,192,41,27,243,231,229,227,35,33,27,26,12,3
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,4
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Carolyn H Nichols,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,4
Ellen Ceisler,2,174,24,5,211,215,206,205,11,9,7,2,16,4
Irene M Clark,,1,1,0,170,170,162,170,1,7,1,0,14,4
Christine Fizzano Cannon,,,0,24,17,20,21,15,35,26,30,26,6,4
Paul Lalley,,,,0,4,4,5,4,24,21,24,24,2,4
Maria Mclaughlin,,,,,5,205,193,200,5,8,3,0,11,4
Debbie Kunselman,,,,,,0,205,203,11,6,4,1,15,4
Geoff Moulton,,,,,,,1,192,10,5,6,3,8,4
Carolyn H Nichols,,,,,,,,1,2,5,3,2,14,4
Emil Giordano,,,,,,,,,0,26,29,26,4,4
Mary Murray,,,,,,,,,,0,24,24,3,4
Craig Stedman,,,,,,,,,,,0,25,1,4
Wade A Kagarise,,,,,,,,,,,,0,2,4
Jules Mermelstein,,,,,,,,,,,,,1,4
Total,234,180,52,29,223,221,215,212,40,34,33,28,23,4
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,5
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Debbie Kunselman,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,5
Ellen Ceisler,2,159,15,2,193,189,188,187,7,8,5,3,19,5
Irene M Clark,,0,1,2,159,158,148,153,4,2,6,2,13,5
Christine Fizzano Cannon,,,0,28,16,10,13,13,31,33,30,28,3,5
Paul Lalley,,,,0,6,5,1,4,30,27,28,28,1,5
Debbie Kunselman,,,,,0,192,185,190,7,6,7,4,20,5
Carolyn H Nichols,,,,,,0,183,182,6,1,4,2,15,5
Maria Mclaughlin,,,,,,,1,178,1,3,3,2,10,5
Geoff Moulton,,,,,,,,0,7,7,3,2,13,5
Craig Stedman,,,,,,,,,0,32,29,28,2,5
Emil Giordano,,,,,,,,,,1,28,28,1,5
Mary Murray,,,,,,,,,,,0,27,2,5
Wade A Kagarise,,,,,,,,,,,,0,0,5
Jules Mermelstein,,,,,,,,,,,,,0,5
Total,209,164,47,33,206,200,198,195,38,38,36,31,23,5
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,6
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Debbie Kunselman,Geoff Moulton,Maria Mclaughlin,Carolyn H Nichols,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,6
Ellen Ceisler,1,113,24,1,166,164,162,159,15,12,9,1,8,6
Irene M Clark,,0,0,0,113,112,107,110,3,2,2,0,6,6
Christine Fizzano Cannon,,,0,13,22,18,16,18,21,18,17,12,2,6
Paul Lalley,,,,0,3,1,3,3,14,12,11,10,0,6
Debbie Kunselman,,,,,0,165,159,161,14,10,5,0,7,6
Geoff Moulton,,,,,,1,153,156,10,10,1,0,5,6
Maria Mclaughlin,,,,,,,2,162,5,3,6,1,3,6
Carolyn H Nichols,,,,,,,,0,4,0,6,0,4,6
Craig Stedman,,,,,,,,,0,24,14,13,2,6
Emil Giordano,,,,,,,,,,0,13,12,0,6
Mary Murray,,,,,,,,,,,0,11,0,6
Wade A Kagarise,,,,,,,,,,,,0,1,6
Jules Mermelstein,,,,,,,,,,,,,0,6
Total,190,116,38,15,178,176,176,172,30,25,20,13,9,6
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,7
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,7
Ellen Ceisler,1,174,12,4,209,209,201,199,11,6,4,3,8,7
Irene M Clark,,0,1,0,170,169,165,162,5,2,2,2,6,7
Christine Fizzano Cannon,,,1,21,11,13,9,11,28,24,23,21,1,7
Paul Lalley,,,,0,3,2,4,3,23,23,22,23,1,7
Maria Mclaughlin,,,,,2,205,197,192,8,6,4,3,4,7
Debbie Kunselman,,,,,,0,198,198,9,5,5,1,5,7
Carolyn H Nichols,,,,,,,4,189,6,4,3,1,6,7
Geoff Moulton,,,,,,,,1,10,0,6,2,5,7
Emil Giordano,,,,,,,,,0,25,27,23,2,7
Mary Murray,,,,,,,,,,1,21,22,1,7
Craig Stedman,,,,,,,,,,,0,21,0,7
Wade A Kagarise,,,,,,,,,,,,0,2,7
Jules Mermelstein,,,,,,,,,,,,,0,7
Total,226,178,38,26,220,217,214,206,38,30,29,25,10,7
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,8
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,8
Ellen Ceisler,2,186,16,2,230,224,222,218,10,8,4,0,8,8
Irene M Clark,,0,0,0,182,183,182,176,0,1,3,0,7,8
Christine Fizzano Cannon,,,1,28,14,20,12,16,33,34,26,24,1,8
Paul Lalley,,,,0,3,6,1,6,28,29,25,23,0,8
Maria Mclaughlin,,,,,1,221,222,207,7,5,4,0,3,8
Debbie Kunselman,,,,,,1,219,216,13,11,5,1,9,8
