col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Vincent Furlong,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Deborah Canty,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,All
Ellen Ceisler,100,"4,527",503,99,"5,798","5,212","5,679","5,613","5,540","5,516","4,517","4,487","4,436",All
Irene M Clark,,12,33,34,"4,407","4,031","4,348","4,323","4,275","4,276","3,999","3,973","3,975",All
Christine Fizzano Cannon,,,33,635,619,"1,060",625,576,588,587,385,369,338,All
Paul Lalley,,,,8,267,702,260,235,253,243,210,213,181,All
Stella Tsai,,,,,13,"5,440","5,931","5,866","5,784","5,769","4,707","4,612","4,628",All
Vincent Furlong,,,,,,19,"5,425","5,380","5,399","5,365","4,412","4,386","4,335",All
Vikki Kristiansson,,,,,,,6,"5,847","5,767","5,762","4,695","4,588","4,599",All
Lucretia C Clemons,,,,,,,,3,"5,732","5,732","4,656","4,555","4,618",All
Zac Shaffer,,,,,,,,,5,"5,639","4,611","4,602","4,555",All
Deborah Canty,,,,,,,,,,6,"4,636","4,541","4,582",All
Deborah Cianfrani,,,,,,,,,,,8,"4,505","4,517",All
Mark B Cohen,,,,,,,,,,,,17,"4,437",All
Shanese Johnson,,,,,,,,,,,,,4,All
Total,"6,365","4,716","1,276",813,"6,258","6,122","6,108","6,003","5,958","5,925","4,865","4,842","4,729",All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Vincent Furlong,Zac Shaffer,Deborah Canty,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,1
Stella Tsai,0,209,205,193,203,198,163,159,157,206,155,22,3,1
Vikki Kristiansson,,0,206,195,201,200,163,160,154,200,153,21,6,1
Lucretia C Clemons,,,0,191,200,198,160,159,152,197,154,18,4,1
Vincent Furlong,,,,0,191,192,153,152,151,190,144,26,13,1
Zac Shaffer,,,,,0,193,157,157,154,195,152,19,3,1
Deborah Canty,,,,,,0,155,154,151,192,150,18,4,1
Deborah Cianfrani,,,,,,,0,153,150,156,143,11,3,1
Shanese Johnson,,,,,,,,0,150,151,144,9,3,1
Mark B Cohen,,,,,,,,,0,149,140,11,4,1
Ellen Ceisler,,,,,,,,,,2,155,17,3,1
Irene M Clark,,,,,,,,,,,1,2,0,1
Christine Fizzano Cannon,,,,,,,,,,,,2,12,1
Paul Lalley,,,,,,,,,,,,,0,1
Total,220,215,210,206,206,203,166,163,160,217,162,34,16,1
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Vincent Furlong,Deborah Canty,Zac Shaffer,Mark B Cohen,Deborah Cianfrani,Shanese Johnson,2
Ellen Ceisler,4,139,15,3,196,190,187,172,181,180,148,147,148,2
Irene M Clark,,0,2,1,138,135,133,122,130,130,122,125,122,2
Christine Fizzano Cannon,,,0,19,18,19,17,32,19,17,12,12,10,2
Paul Lalley,,,,0,11,10,8,22,10,8,9,9,8,2
Stella Tsai,,,,,0,199,194,180,189,185,152,154,154,2
Vikki Kristiansson,,,,,,0,194,181,191,186,150,154,153,2
Lucretia C Clemons,,,,,,,1,176,187,184,147,151,150,2
Vincent Furlong,,,,,,,,0,178,173,146,146,143,2
Deborah Canty,,,,,,,,,0,183,148,153,150,2
Zac Shaffer,,,,,,,,,,0,148,148,146,2
Mark B Cohen,,,,,,,,,,,0,149,146,2
Deborah Cianfrani,,,,,,,,,,,,0,150,2
Shanese Johnson,,,,,,,,,,,,,0,2
Total,209,143,37,26,208,201,196,196,191,188,156,155,155,2
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,3
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Deborah Canty,Zac Shaffer,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,3
Ellen Ceisler,8,190,18,4,237,232,232,229,227,205,185,186,186,3
Irene M Clark,,0,0,2,187,183,180,181,179,162,165,164,165,3
Christine Fizzano Cannon,,,1,21,20,22,22,22,21,37,11,12,11,3
Paul Lalley,,,,0,10,11,9,10,10,23,6,6,7,3
Stella Tsai,,,,,0,240,238,236,234,211,191,189,192,3
Vikki Kristiansson,,,,,,0,239,236,235,213,188,187,191,3
Lucretia C Clemons,,,,,,,0,236,233,213,190,190,192,3
Deborah Canty,,,,,,,,0,231,213,190,191,192,3
Zac Shaffer,,,,,,,,,0,212,187,190,188,3
Vincent Furlong,,,,,,,,,,0,173,175,175,3
Deborah Cianfrani,,,,,,,,,,,0,183,185,3
Mark B Cohen,,,,,,,,,,,,0,185,3
Shanese Johnson,,,,,,,,,,,,,0,3
Total,255,192,41,27,250,245,242,241,239,231,193,193,193,3
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,4
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Vincent Furlong,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Deborah Canty,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,4
Ellen Ceisler,4,174,24,5,216,195,214,211,209,174,172,168,161,4
Irene M Clark,,2,1,0,168,153,165,163,161,135,155,152,146,4
Christine Fizzano Cannon,,,2,24,27,43,26,25,26,19,17,14,13,4
Paul Lalley,,,,0,8,25,7,7,7,7,5,4,4,4
Stella Tsai,,,,,0,202,222,218,215,180,177,171,163,4
Vincent Furlong,,,,,,1,202,198,199,170,163,159,158,4
Vikki Kristiansson,,,,,,,1,218,214,181,175,171,163,4
Lucretia C Clemons,,,,,,,,1,213,178,174,170,163,4
Zac Shaffer,,,,,,,,,1,175,173,167,163,4
Deborah Canty,,,,,,,,,,0,143,139,136,4
Shanese Johnson,,,,,,,,,,,0,169,164,4
Deborah Cianfrani,,,,,,,,,,,,0,162,4
Mark B Cohen,,,,,,,,,,,,,2,4
Total,234,180,52,29,227,226,225,219,216,182,178,172,167,4
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,5
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,Deborah Canty,Lucretia C Clemons,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,5
Ellen Ceisler,6,159,15,2,189,188,167,184,185,183,155,147,152,5
Irene M Clark,,0,1,2,156,155,136,150,152,148,141,138,141,5
Christine Fizzano Cannon,,,3,28,18,18,37,18,18,17,12,13,11,5
Paul Lalley,,,,0,9,9,29,9,9,8,9,10,7,5
Stella Tsai,,,,,1,198,174,192,192,192,162,154,160,5
Vikki Kristiansson,,,,,,0,176,193,194,191,161,155,159,5
Vincent Furlong,,,,,,,1,177,176,171,152,150,145,5
Zac Shaffer,,,,,,,,0,191,189,161,156,154,5
Deborah Canty,,,,,,,,,0,188,161,153,157,5
Lucretia C Clemons,,,,,,,,,,0,157,150,155,5
Deborah Cianfrani,,,,,,,,,,,0,156,155,5
Mark B Cohen,,,,,,,,,,,,0,151,5
Shanese Johnson,,,,,,,,,,,,,0,5
Total,209,164,47,33,205,201,201,198,196,196,168,161,161,5
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,6
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Deborah Canty,Zac Shaffer,Vincent Furlong,Vikki Kristiansson,Lucretia C Clemons,Mark B Cohen,Deborah Cianfrani,Shanese Johnson,6
Ellen Ceisler,7,113,24,1,168,159,159,148,154,155,128,124,123,6
Irene M Clark,,1,0,0,109,104,107,99,100,105,102,100,101,6
Christine Fizzano Cannon,,,1,13,24,23,22,30,24,22,16,16,15,6
Paul Lalley,,,,0,6,6,6,15,6,6,6,6,6,6
Stella Tsai,,,,,1,167,166,155,160,162,130,129,129,6
Deborah Canty,,,,,,1,162,151,159,160,127,125,126,6
Zac Shaffer,,,,,,,0,154,158,161,129,127,126,6
Vincent Furlong,,,,,,,,0,148,150,119,117,119,6
Vikki Kristiansson,,,,,,,,,0,153,124,123,120,6
Lucretia C Clemons,,,,,,,,,,0,123,122,126,6
Mark B Cohen,,,,,,,,,,,0,127,123,6
Deborah Cianfrani,,,,,,,,,,,,0,120,6
Shanese Johnson,,,,,,,,,,,,,0,6
Total,190,116,38,15,183,172,171,168,167,164,137,133,131,6
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,7
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Lucretia C Clemons,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,Deborah Canty,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,7
Ellen Ceisler,5,174,12,4,203,200,201,186,197,193,170,168,165,7
Irene M Clark,,0,1,0,161,159,160,153,161,160,155,156,152,7
Christine Fizzano Cannon,,,2,21,22,20,21,27,16,19,13,11,13,7
Paul Lalley,,,,0,14,10,12,22,11,10,11,9,9,7
Stella Tsai,,,,,1,208,208,190,206,202,177,173,175,7
Lucretia C Clemons,,,,,,0,208,190,202,203,175,169,174,7
Vikki Kristiansson,,,,,,,0,190,201,201,175,168,171,7
Vincent Furlong,,,,,,,,2,191,183,163,164,162,7
Zac Shaffer,,,,,,,,,0,197,172,174,174,7
Deborah Canty,,,,,,,,,,1,174,170,172,7
Deborah Cianfrani,,,,,,,,,,,1,167,170,7
Mark B Cohen,,,,,,,,,,,,1,164,7
Shanese Johnson,,,,,,,,,,,,,0,7
Total,226,178,38,26,224,215,214,214,212,207,184,182,179,7
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,8
,Vincent Furlong,Stella Tsai,Zac Shaffer,Lucretia C Clemons,Deborah Canty,Vikki Kristiansson,Mark B Cohen,Deborah Cianfrani,Shanese Johnson,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,8
Vincent Furlong,1,223,225,226,226,222,185,188,185,219,174,43,29,8
Stella Tsai,,1,236,236,234,235,196,196,197,234,185,23,8,8
Zac Shaffer,,,0,240,237,237,198,200,198,233,183,23,8,8
Lucretia C Clemons,,,,0,239,239,196,199,201,235,185,19,5,8
Deborah Canty,,,,,0,236,194,199,199,231,186,20,8,8
Vikki Kristiansson,,,,,,0,195,197,197,233,183,20,6,8
Mark B Cohen,,,,,,,0,193,192,191,171,15,5,8
Deborah Cianfrani,,,,,,,,0,193,194,171,11,4,8
Shanese Johnson,,,,,,,,,0,192,173,12,3,8
Ellen Ceisler,,,,,,,,,,3,186,16,2,8
Irene M Clark,,,,,,,,,,,1,0,0,8
Christine Fizzano Cannon,,,,,,,,,,,,0,28,8
Paul Lalley,,,,,,,,,,,,,0,8
Total,255,248,248,246,244,243,204,203,201,249,188,47,31,8
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,9
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Deborah Canty,Lucretia C Clemons,Vikki Kristiansson,Zac Shaffer,Vincent Furlong,Mark B Cohen,Deborah Cianfrani,Shanese Johnson,9
Ellen Ceisler,3,174,15,1,203,195,195,188,191,172,150,150,147,9
Irene M Clark,,0,0,2,163,160,159,152,158,139,145,145,142,9
Christine Fizzano Cannon,,,3,23,21,22,21,25,18,33,9,6,6,9
Paul Lalley,,,,0,9,9,7,11,6,21,8,5,5,9
Stella Tsai,,,,,0,206,205,200,204,185,157,160,155,9
Deborah Canty,,,,,,0,205,197,200,184,158,159,156,9
Lucretia C Clemons,,,,,,,0,197,199,180,157,159,157,9
Vikki Kristiansson,,,,,,,,0,192,177,151,153,148,9
Zac Shaffer,,,,,,,,,0,182,156,156,153,9
Vincent Furlong,,,,,,,,,,1,141,143,138,9
Mark B Cohen,,,,,,,,,,,0,151,152,9
Deborah Cianfrani,,,,,,,,,,,,0,154,9
Shanese Johnson,,,,,,,,,,,,,0,9
Total,225,179,41,28,222,213,211,208,207,204,165,162,159,9
