col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,All
,Marissa Brumbach,Matt Wolf,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,All
Marissa Brumbach,36,"1,664","1,659","1,603",135,75,All
Matt Wolf,,17,"1,608","1,596",142,99,All
Ellen Ceisler,,,26,"1,556",58,10,All
Irene M Clark,,,,30,30,21,All
Christine Fizzano Cannon,,,,,33,377,All
Paul Lalley,,,,,,18,All
Total,"1,893","1,854","1,805","1,767",520,432,All
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,1
,Matt Wolf,Marissa Brumbach,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,1
Matt Wolf,1,68,70,61,11,5,1
Marissa Brumbach,,1,68,64,8,3,1
Ellen Ceisler,,,0,62,6,1,1
Irene M Clark,,,,0,2,0,1
Christine Fizzano Cannon,,,,,1,19,1
Paul Lalley,,,,,,3,1
Total,79,76,75,68,30,24,1
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,2
,Matt Wolf,Marissa Brumbach,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,2
Matt Wolf,1,60,57,52,10,8,2
Marissa Brumbach,,0,57,54,9,6,2
Ellen Ceisler,,,0,50,4,2,2
Irene M Clark,,,,0,2,1,2
Christine Fizzano Cannon,,,,,4,32,2
Paul Lalley,,,,,,1,2
Total,70,69,64,60,44,36,2
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,3
,Marissa Brumbach,Matt Wolf,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,3
Marissa Brumbach,1,50,51,46,8,3,3
Matt Wolf,,1,45,45,7,3,3
Ellen Ceisler,,,1,45,2,0,3
Irene M Clark,,,,1,1,0,3
Christine Fizzano Cannon,,,,,4,17,3
Paul Lalley,,,,,,0,3
Total,61,56,55,52,27,17,3
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,4
,Marissa Brumbach,Matt Wolf,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,4
Marissa Brumbach,0,43,43,44,6,4,4
Matt Wolf,,0,40,39,7,6,4
Irene M Clark,,,0,39,2,2,4
Ellen Ceisler,,,,0,1,1,4
Christine Fizzano Cannon,,,,,1,24,4
Paul Lalley,,,,,,0,4
Total,52,48,47,45,29,27,4
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,5
,Marissa Brumbach,Matt Wolf,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,5
Marissa Brumbach,8,99,96,87,15,6,5
Matt Wolf,,1,88,84,18,12,5
Ellen Ceisler,,,2,84,9,0,5
Irene M Clark,,,,5,2,0,5
Christine Fizzano Cannon,,,,,3,77,5
Paul Lalley,,,,,,2,5
Total,121,111,103,99,93,81,5
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,6
,Marissa Brumbach,Matt Wolf,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,6
Marissa Brumbach,0,76,77,74,7,3,6
Matt Wolf,,0,73,74,8,5,6
Ellen Ceisler,,,1,72,2,0,6
Irene M Clark,,,,1,2,1,6
Christine Fizzano Cannon,,,,,2,16,6
Paul Lalley,,,,,,3,6
Total,85,83,81,81,23,20,6
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,7
,Marissa Brumbach,Matt Wolf,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,7
Marissa Brumbach,4,69,71,66,6,5,7
Matt Wolf,,2,68,69,7,7,7
Ellen Ceisler,,,0,67,1,1,7
Irene M Clark,,,,0,2,2,7
Christine Fizzano Cannon,,,,,1,39,7
Paul Lalley,,,,,,0,7
Total,83,81,79,75,43,42,7
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,8
,Marissa Brumbach,Matt Wolf,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,8
Marissa Brumbach,2,82,77,68,6,3,8
Matt Wolf,,0,79,68,6,4,8
Ellen Ceisler,,,0,64,4,0,8
Irene M Clark,,,,2,1,3,8
Christine Fizzano Cannon,,,,,3,16,8
Paul Lalley,,,,,,0,8
Total,87,86,80,72,25,20,8
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,9
,Marissa Brumbach,Matt Wolf,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,9
Marissa Brumbach,2,79,76,75,9,4,9
Matt Wolf,,1,69,72,12,6,9
Ellen Ceisler,,,1,71,3,1,9
Irene M Clark,,,,1,3,0,9
Christine Fizzano Cannon,,,,,2,16,9
Paul Lalley,,,,,,1,9
Total,92,87,81,79,27,19,9
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,10
,Marissa Brumbach,Matt Wolf,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,10
Marissa Brumbach,3,64,66,62,7,3,10
Matt Wolf,,0,65,62,6,4,10
Irene M Clark,,,0,59,4,2,10
Ellen Ceisler,,,,2,2,0,10
Christine Fizzano Cannon,,,,,1,8,10
Paul Lalley,,,,,,1,10
Total,74,73,70,69,15,11,10
,Judge Of The Commonwealth Court,,,,Judge Of The Municipal Court,,11
,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,Marissa Brumbach,Matt Wolf,11
Irene M Clark,5,61,0,1,62,63,11
Ellen Ceisler,,0,0,0,64,60,11
Christine Fizzano Cannon,,,1,7,1,1,11
Paul Lalley,,,,0,1,1,11
Marissa Brumbach,,,,,1,62,11
Matt Wolf,,,,,,0,11
Total,73,68,8,8,70,68,11
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,12
,Marissa Brumbach,Matt Wolf,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,12
Marissa Brumbach,2,53,55,54,2,1,12
Matt Wolf,,1,53,52,2,2,12
Irene M Clark,,,1,51,0,1,12
Ellen Ceisler,,,,3,1,0,12
Christine Fizzano Cannon,,,,,1,9,12
Paul Lalley,,,,,,0,12
Total,63,57,60,59,11,10,12
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,13
,Matt Wolf,Marissa Brumbach,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,13
Matt Wolf,1,75,75,75,5,2,13
Marissa Brumbach,,0,74,72,6,3,13
Ellen Ceisler,,,3,72,3,0,13
Irene M Clark,,,,0,0,0,13
Christine Fizzano Cannon,,,,,1,7,13
Paul Lalley,,,,,,0,13
Total,84,81,82,78,12,7,13
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,14
,Marissa Brumbach,Matt Wolf,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,14
Marissa Brumbach,2,38,40,38,0,0,14
Matt Wolf,,0,39,40,0,0,14
Ellen Ceisler,,,1,38,0,0,14
Irene M Clark,,,,0,0,0,14
Christine Fizzano Cannon,,,,,1,2,14
Paul Lalley,,,,,,0,14
Total,43,41,42,41,3,2,14
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,15
,Matt Wolf,Marissa Brumbach,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,15
Matt Wolf,0,39,37,37,4,3,15
Marissa Brumbach,,0,34,36,4,3,15
Irene M Clark,,,2,34,1,0,15
Ellen Ceisler,,,,0,2,1,15
Christine Fizzano Cannon,,,,,0,5,15
Paul Lalley,,,,,,0,15
Total,42,39,39,38,8,6,15
,Judge Of The Commonwealth Court,,,,Judge Of The Municipal Court,,16
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Marissa Brumbach,Matt Wolf,16
Ellen Ceisler,0,36,3,0,37,36,16
Irene M Clark,,1,0,0,33,35,16
Christine Fizzano Cannon,,,0,2,2,1,16
Paul Lalley,,,,1,0,0,16
Marissa Brumbach,,,,,0,35,16
Matt Wolf,,,,,,0,16
Total,42,38,5,3,38,37,16
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,17
,Matt Wolf,Marissa Brumbach,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,17
Matt Wolf,0,50,49,47,2,2,17
Marissa Brumbach,,0,48,46,2,2,17
Irene M Clark,,,0,47,0,0,17
Ellen Ceisler,,,,0,1,0,17
Christine Fizzano Cannon,,,,,1,4,17
Paul Lalley,,,,,,0,17
Total,52,51,50,48,6,4,17
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,18
,Matt Wolf,Marissa Brumbach,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,18
Matt Wolf,1,59,63,56,3,2,18
Marissa Brumbach,,1,57,55,4,2,18
Ellen Ceisler,,,1,54,2,0,18
Irene M Clark,,,,0,0,0,18
Christine Fizzano Cannon,,,,,0,5,18
Paul Lalley,,,,,,0,18
Total,68,63,65,58,7,5,18
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,19
,Marissa Brumbach,Matt Wolf,Ellen Ceisler,Irene M Clark,Paul Lalley,Christine Fizzano Cannon,19
Marissa Brumbach,2,59,63,59,3,2,19
Matt Wolf,,1,58,58,2,1,19
Ellen Ceisler,,,0,58,1,1,19
Irene M Clark,,,,1,1,1,19
Paul Lalley,,,,,1,1,19
Christine Fizzano Cannon,,,,,,0,19
Total,72,64,67,66,5,3,19
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,20
,Marissa Brumbach,Matt Wolf,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,20
Marissa Brumbach,0,50,50,50,6,4,20
Matt Wolf,,0,50,44,5,4,20
Irene M Clark,,,2,47,2,1,20
Ellen Ceisler,,,,0,0,2,20
Christine Fizzano Cannon,,,,,1,8,20
Paul Lalley,,,,,,1,20
Total,59,53,57,54,12,12,20
,Judge Of The Commonwealth Court,,,,Judge Of The Municipal Court,,21
,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,Matt Wolf,Marissa Brumbach,21
Irene M Clark,2,43,1,0,45,46,21
Ellen Ceisler,,0,1,0,43,43,21
Christine Fizzano Cannon,,,1,2,2,2,21
Paul Lalley,,,,0,1,1,21
Matt Wolf,,,,,2,43,21
Marissa Brumbach,,,,,,0,21
Total,53,47,6,2,51,49,21
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,22
,Matt Wolf,Marissa Brumbach,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,22
Matt Wolf,0,32,35,33,3,3,22
Marissa Brumbach,,0,33,33,1,1,22
Irene M Clark,,,0,35,0,0,22
Ellen Ceisler,,,,0,0,0,22
Christine Fizzano Cannon,,,,,0,6,22
Paul Lalley,,,,,,0,22
Total,39,34,38,36,6,6,22
,Judge Of The Municipal Court,,Judge Of The Commonwealth Court,,,,23
