col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,City Controller,,Judge Of The Superior Court,,,,,,,,,All
,Rebecca Rhynhart,Michael Tomlinson,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,All
Rebecca Rhynhart,59,0,"2,180","2,125","2,085","2,015",88,61,67,24,119,All
Michael Tomlinson,,12,94,59,63,53,188,185,173,161,17,All
Maria Mclaughlin,,,23,"2,082","2,032","1,959",60,71,34,18,88,All
Carolyn H Nichols,,,,22,"2,023","1,962",17,48,19,9,99,All
Debbie Kunselman,,,,,3,"1,984",76,48,54,5,106,All
Geoff Moulton,,,,,,4,74,13,61,11,44,All
Emil Giordano,,,,,,,1,181,213,172,16,All
Mary Murray,,,,,,,,0,161,166,15,All
Craig Stedman,,,,,,,,,0,166,7,All
Wade A Kagarise,,,,,,,,,,2,5,All
Jules Mermelstein,,,,,,,,,,,5,All
Total,"2,494",296,"2,346","2,258","2,189","2,115",288,252,249,191,146,All
,Judge Of The Superior Court,,,,,,,,,City Controller,,1
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Wade A Kagarise,Craig Stedman,Emil Giordano,Jules Mermelstein,Mary Murray,Rebecca Rhynhart,Michael Tomlinson,1
Maria Mclaughlin,0,80,79,78,1,0,0,0,0,83,0,1
Carolyn H Nichols,,1,78,77,1,0,0,0,0,78,0,1
Geoff Moulton,,,0,78,1,0,0,0,0,78,0,1
Debbie Kunselman,,,,0,0,0,0,0,0,77,0,1
Wade A Kagarise,,,,,0,0,0,0,0,1,0,1
Craig Stedman,,,,,,0,0,0,0,0,0,1
Emil Giordano,,,,,,,0,0,0,0,0,1
Jules Mermelstein,,,,,,,,0,0,0,0,1
Mary Murray,,,,,,,,,0,0,0,1
Rebecca Rhynhart,,,,,,,,,,1,0,1
Michael Tomlinson,,,,,,,,,,,0,1
Total,86,82,79,78,1,0,0,0,0,85,0,1
,City Controller,,Judge Of The Superior Court,,,,,,,,,2
,Rebecca Rhynhart,Michael Tomlinson,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Emil Giordano,Mary Murray,Wade A Kagarise,Craig Stedman,2
Rebecca Rhynhart,0,0,132,126,124,122,3,1,1,1,0,2
Michael Tomlinson,,0,2,3,2,3,0,0,0,0,0,2
Carolyn H Nichols,,,1,127,124,123,2,0,0,0,0,2
