col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,All
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Marissa Brumbach,Matt Wolf,All
Maria Mclaughlin,202,"4,668","4,581","4,299",358,369,163,157,305,"4,833","4,521",All
Carolyn H Nichols,,53,"4,490","4,221",109,218,85,59,294,"4,537","4,296",All
Debbie Kunselman,,,8,"4,293",244,225,177,34,296,"4,538","4,309",All
Geoff Moulton,,,,16,238,48,168,62,156,"4,252","4,130",All
Emil Giordano,,,,,37,"1,555","1,552","1,493",80,571,568,All
Mary Murray,,,,,,28,"1,442","1,463",69,507,486,All
Craig Stedman,,,,,,,22,"1,422",49,418,460,All
Wade A Kagarise,,,,,,,,4,44,318,338,All
Jules Mermelstein,,,,,,,,,20,362,336,All
Marissa Brumbach,,,,,,,,,,19,"4,710",All
Matt Wolf,,,,,,,,,,,18,All
Total,"5,622","4,980","4,903","4,627","1,999","1,893","1,755","1,606",485,"5,464","5,126",All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,1
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,Marissa Brumbach,Matt Wolf,1
Maria Mclaughlin,1,117,113,107,9,5,8,1,13,121,118,1
Debbie Kunselman,,0,109,107,10,7,5,0,13,116,113,1
Carolyn H Nichols,,,1,99,0,2,3,0,7,109,105,1
Geoff Moulton,,,,0,10,8,0,0,5,106,105,1
Emil Giordano,,,,,0,28,24,21,2,15,16,1
Craig Stedman,,,,,,1,21,20,0,11,12,1
Mary Murray,,,,,,,1,21,2,9,8,1
Wade A Kagarise,,,,,,,,0,0,2,3,1
Jules Mermelstein,,,,,,,,,1,11,11,1
Marissa Brumbach,,,,,,,,,,0,125,1
Matt Wolf,,,,,,,,,,,0,1
Total,133,124,116,114,36,32,30,21,15,130,127,1
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,2
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Marissa Brumbach,Matt Wolf,2
Maria Mclaughlin,2,110,110,105,10,4,3,1,6,116,108,2
Debbie Kunselman,,1,108,106,6,1,2,0,6,112,104,2
Carolyn H Nichols,,,0,106,5,1,2,0,6,112,105,2
Geoff Moulton,,,,0,5,2,2,0,3,108,101,2
Emil Giordano,,,,,1,31,29,29,3,12,13,2
Mary Murray,,,,,,0,28,29,1,6,7,2
Craig Stedman,,,,,,,0,28,1,6,8,2
Wade A Kagarise,,,,,,,,0,1,3,5,2
Jules Mermelstein,,,,,,,,,1,7,8,2
Marissa Brumbach,,,,,,,,,,0,111,2
Matt Wolf,,,,,,,,,,,1,2
Total,126,117,114,110,42,33,32,31,10,126,120,2
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,3
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Marissa Brumbach,Matt Wolf,3
Carolyn H Nichols,5,102,97,90,7,3,1,1,5,101,93,3
Maria Mclaughlin,,0,94,88,7,3,1,1,4,100,92,3
Debbie Kunselman,,,0,90,4,2,2,0,4,93,89,3
Geoff Moulton,,,,0,0,1,2,0,2,85,87,3
Mary Murray,,,,,0,12,10,9,0,8,5,3
Emil Giordano,,,,,,1,10,8,0,6,5,3
Craig Stedman,,,,,,,0,8,0,3,4,3
Wade A Kagarise,,,,,,,,0,0,1,2,3
Jules Mermelstein,,,,,,,,,0,6,4,3
