col_1,col_2,col_3,col_4,col_5,division
,District Attorney,,City Controller,,All
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,All
Lawrence S Krasner,94,0,"2,435",34,All
Beth Grossman,,11,59,60,All
Rebecca Rhynhart,,,61,0,All
Michael Tomlinson,,,,6,All
Total,"2,563",130,"2,555",100,All
,City Controller,,District Attorney,,1
,Rebecca Rhynhart,Michael Tomlinson,Lawrence S Krasner,Beth Grossman,1
Rebecca Rhynhart,1,0,47,2,1
Michael Tomlinson,,0,0,1,1
Lawrence S Krasner,,,2,0,1
Beth Grossman,,,,0,1
Total,50,1,49,3,1
,District Attorney,,City Controller,,2
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,2
Lawrence S Krasner,8,0,126,4,2
Beth Grossman,,0,5,5,2
Rebecca Rhynhart,,,4,0,2
Michael Tomlinson,,,,0,2
Total,138,10,135,9,2
,District Attorney,,City Controller,,3
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,3
Lawrence S Krasner,3,0,158,4,3
Beth Grossman,,0,3,4,3
Rebecca Rhynhart,,,3,0,3
Michael Tomlinson,,,,0,3
Total,165,7,164,8,3
,District Attorney,,City Controller,,4
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,4
Lawrence S Krasner,3,0,84,4,4
Beth Grossman,,0,1,2,4
Rebecca Rhynhart,,,1,0,4
Michael Tomlinson,,,,0,4
Total,91,3,86,6,4
,District Attorney,,City Controller,,5
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,5
Lawrence S Krasner,5,0,110,0,5
Beth Grossman,,0,2,2,5
Rebecca Rhynhart,,,2,0,5
Michael Tomlinson,,,,1,5
Total,115,4,114,3,5
,City Controller,,District Attorney,,6
,Rebecca Rhynhart,Michael Tomlinson,Lawrence S Krasner,Beth Grossman,6
Rebecca Rhynhart,3,0,157,6,6
Michael Tomlinson,,1,2,5,6
Lawrence S Krasner,,,6,0,6
Beth Grossman,,,,0,6
Total,166,8,165,11,6
,District Attorney,,City Controller,,7
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,7
Lawrence S Krasner,6,0,120,1,7
Beth Grossman,,3,0,2,7
Rebecca Rhynhart,,,4,0,7
Michael Tomlinson,,,,0,7
Total,127,5,124,3,7
,City Controller,,District Attorney,,8
,Rebecca Rhynhart,Michael Tomlinson,Lawrence S Krasner,Beth Grossman,8
Rebecca Rhynhart,7,0,159,12,8
Michael Tomlinson,,0,3,4,8
Lawrence S Krasner,,,9,0,8
Beth Grossman,,,,1,8
Total,178,7,171,17,8
,District Attorney,,City Controller,,9
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,9
Lawrence S Krasner,6,0,152,6,9
Beth Grossman,,1,5,1,9
Rebecca Rhynhart,,,3,0,9
Michael Tomlinson,,,,0,9
Total,164,7,160,7,9
,District Attorney,,City Controller,,10
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,10
Lawrence S Krasner,4,0,95,0,10
Beth Grossman,,0,0,0,10
Rebecca Rhynhart,,,0,0,10
Michael Tomlinson,,,,1,10
Total,99,0,95,1,10
,City Controller,,District Attorney,,11
,Rebecca Rhynhart,Michael Tomlinson,Lawrence S Krasner,Beth Grossman,11
Rebecca Rhynhart,2,0,96,0,11
Michael Tomlinson,,0,0,3,11
Lawrence S Krasner,,,1,0,11
Beth Grossman,,,,0,11
Total,98,3,97,3,11
,District Attorney,,City Controller,,12
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,12
Lawrence S Krasner,5,0,94,2,12
Beth Grossman,,0,0,2,12
Rebecca Rhynhart,,,4,0,12
Michael Tomlinson,,,,0,12
Total,101,2,98,4,12
,District Attorney,,City Controller,,13
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,13
Lawrence S Krasner,1,0,40,0,13
Beth Grossman,,0,1,3,13
Rebecca Rhynhart,,,0,0,13
Michael Tomlinson,,,,0,13
Total,41,4,41,3,13
,City Controller,,District Attorney,,14
,Rebecca Rhynhart,Michael Tomlinson,Lawrence S Krasner,Beth Grossman,14
Rebecca Rhynhart,9,0,87,1,14
Michael Tomlinson,,0,0,0,14
Lawrence S Krasner,,,1,0,14
Beth Grossman,,,,0,14
Total,97,0,88,1,14
,District Attorney,,City Controller,,15
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,15
Lawrence S Krasner,2,0,74,0,15
Beth Grossman,,0,0,1,15
Rebecca Rhynhart,,,2,0,15
Michael Tomlinson,,,,0,15
Total,76,1,76,1,15
,District Attorney,,City Controller,,16
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,16
Lawrence S Krasner,3,0,121,2,16
Beth Grossman,,1,3,3,16
Rebecca Rhynhart,,,1,0,16
Michael Tomlinson,,,,0,16
Total,126,7,125,5,16
,District Attorney,,City Controller,,17
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,17
Lawrence S Krasner,4,0,102,0,17
Beth Grossman,,0,0,2,17
Rebecca Rhynhart,,,0,0,17
Michael Tomlinson,,,,0,17
Total,106,2,102,2,17
,City Controller,,District Attorney,,18
,Rebecca Rhynhart,Michael Tomlinson,Lawrence S Krasner,Beth Grossman,18
Rebecca Rhynhart,3,0,132,7,18
Michael Tomlinson,,0,0,3,18
Lawrence S Krasner,,,3,0,18
Beth Grossman,,,,2,18
Total,142,3,135,12,18
,District Attorney,,City Controller,,19
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,19
Lawrence S Krasner,5,0,88,1,19
Beth Grossman,,0,1,2,19
Rebecca Rhynhart,,,2,0,19
Michael Tomlinson,,,,1,19
Total,94,3,91,4,19
,City Controller,,District Attorney,,20
,Rebecca Rhynhart,Michael Tomlinson,Lawrence S Krasner,Beth Grossman,20
Rebecca Rhynhart,5,0,136,4,20
Michael Tomlinson,,0,2,3,20
Lawrence S Krasner,,,3,0,20
Beth Grossman,,,,2,20
Total,145,5,141,9,20
,District Attorney,,City Controller,,21
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,21
Lawrence S Krasner,9,0,121,3,21
Beth Grossman,,0,5,8,21
Rebecca Rhynhart,,,4,0,21
Michael Tomlinson,,,,1,21
Total,133,13,130,12,21
,District Attorney,,City Controller,,22
,Lawrence S Krasner,Beth Grossman,Rebecca Rhynhart,Michael Tomlinson,22
Lawrence S Krasner,5,0,136,0,22
Beth Grossman,,1,1,4,22
Rebecca Rhynhart,,,1,0,22
Michael Tomlinson,,,,1,22
Total,141,6,138,5,22
