col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,All
,Vincent Furlong,Deborah Cianfrani,Stella Tsai,Vikki Kristiansson,Mark B Cohen,Zac Shaffer,Deborah Canty,Lucretia C Clemons,Shanese Johnson,Christine Fizzano Cannon,Paul Lalley,Ellen Ceisler,Irene M Clark,All
Vincent Furlong,30,698,683,696,676,697,676,679,637,918,807,600,513,All
Deborah Cianfrani,,2,667,679,673,660,676,667,650,208,133,584,527,All
Stella Tsai,,,2,688,650,663,672,683,646,187,123,595,525,All
Vikki Kristiansson,,,,0,656,689,691,690,645,198,123,585,516,All
Mark B Cohen,,,,,5,660,653,645,633,194,126,553,518,All
Zac Shaffer,,,,,,0,670,686,643,193,128,566,511,All
Deborah Canty,,,,,,,3,674,637,184,124,555,522,All
Lucretia C Clemons,,,,,,,,0,659,173,116,574,515,All
Shanese Johnson,,,,,,,,,1,158,108,530,503,All
Christine Fizzano Cannon,,,,,,,,,,28,807,101,30,All
Paul Lalley,,,,,,,,,,,10,19,9,All
Ellen Ceisler,,,,,,,,,,,,12,524,All
Irene M Clark,,,,,,,,,,,,,4,All
Total,"1,552",780,770,761,745,744,741,730,683,"1,046",879,742,608,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Vincent Furlong,Deborah Canty,Deborah Cianfrani,Stella Tsai,Mark B Cohen,Vikki Kristiansson,Zac Shaffer,Lucretia C Clemons,Shanese Johnson,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,Irene M Clark,1
Vincent Furlong,4,44,43,40,41,44,40,41,37,38,39,40,35,1
Deborah Canty,,1,43,43,41,46,43,44,39,38,10,9,37,1
Deborah Cianfrani,,,0,41,40,42,40,40,39,40,10,8,36,1
Stella Tsai,,,,0,39,43,43,43,39,41,10,7,35,1
Mark B Cohen,,,,,2,41,39,40,38,36,12,8,34,1
Vikki Kristiansson,,,,,,0,44,45,40,39,10,8,37,1
Zac Shaffer,,,,,,,0,43,38,38,11,7,34,1
Lucretia C Clemons,,,,,,,,0,39,38,8,7,35,1
Shanese Johnson,,,,,,,,,0,33,7,7,32,1
Ellen Ceisler,,,,,,,,,,0,4,0,41,1
Christine Fizzano Cannon,,,,,,,,,,,0,38,1,1
Paul Lalley,,,,,,,,,,,,0,0,1
Irene M Clark,,,,,,,,,,,,,0,1
Total,86,50,49,49,48,48,46,45,41,50,46,44,42,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,2
,Vincent Furlong,Deborah Cianfrani,Deborah Canty,Vikki Kristiansson,Zac Shaffer,Mark B Cohen,Stella Tsai,Lucretia C Clemons,Shanese Johnson,Christine Fizzano Cannon,Paul Lalley,Ellen Ceisler,Irene M Clark,2
Vincent Furlong,3,83,85,84,84,82,79,80,78,101,91,60,57,2
Deborah Cianfrani,,1,86,86,82,82,80,81,80,29,20,63,57,2
Deborah Canty,,,1,87,84,85,82,81,82,29,20,61,59,2
Vikki Kristiansson,,,,0,85,83,82,83,80,26,19,63,59,2
Zac Shaffer,,,,,0,83,82,82,81,26,20,59,57,2
Mark B Cohen,,,,,,1,79,81,80,26,20,58,60,2
Stella Tsai,,,,,,,0,79,77,22,17,62,57,2
Lucretia C Clemons,,,,,,,,0,79,22,17,60,59,2
Shanese Johnson,,,,,,,,,0,24,18,56,57,2
Christine Fizzano Cannon,,,,,,,,,,0,92,8,4,2
Paul Lalley,,,,,,,,,,,3,1,1,2
Ellen Ceisler,,,,,,,,,,,,2,53,2
