col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,All
,Vincent Furlong,Mark B Cohen,Stella Tsai,Deborah Canty,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,All
Vincent Furlong,6,"1,060","1,073","1,099","1,079","1,067","1,077","1,072","1,042","1,042","1,011","1,022",977,355,356,341,308,34,All
Mark B Cohen,,25,"1,058","1,069","1,054","1,048","1,062","1,063","1,038","1,067","1,035","1,016",975,109,97,83,68,36,All
Stella Tsai,,,5,"1,114","1,114","1,105","1,100","1,087","1,069","1,085","1,049","1,051","1,009",84,88,74,56,30,All
Deborah Canty,,,,3,"1,116","1,112","1,110","1,096","1,085","1,075","1,051","1,049","1,007",92,92,80,62,29,All
Vikki Kristiansson,,,,,0,"1,104","1,105","1,085","1,069","1,072","1,039","1,047",998,85,87,72,54,26,All
Lucretia C Clemons,,,,,,1,"1,101","1,071","1,078","1,062","1,042","1,035","1,002",76,81,66,48,27,All
Zac Shaffer,,,,,,,0,"1,079","1,065","1,055","1,035","1,035",999,81,89,77,60,32,All
Deborah Cianfrani,,,,,,,,1,"1,063","1,055","1,030","1,023",978,92,81,71,57,29,All
Shanese Johnson,,,,,,,,,1,"1,040","1,026","1,010",973,69,65,54,46,24,All
Maria Mclaughlin,,,,,,,,,,11,"1,089","1,073","1,020",61,41,17,9,26,All
Carolyn H Nichols,,,,,,,,,,,8,"1,051","1,029",38,16,11,8,22,All
Debbie Kunselman,,,,,,,,,,,,0,"1,025",39,39,29,5,28,All
Geoff Moulton,,,,,,,,,,,,,1,8,23,21,12,13,All
Mary Murray,,,,,,,,,,,,,,6,343,323,308,13,All
Emil Giordano,,,,,,,,,,,,,,,4,335,317,13,All
Craig Stedman,,,,,,,,,,,,,,,,3,313,10,All
Wade A Kagarise,,,,,,,,,,,,,,,,,0,11,All
Jules Mermelstein,,,,,,,,,,,,,,,,,,1,All
Total,"1,428","1,225","1,185","1,182","1,160","1,154","1,152","1,149","1,125","1,250","1,166","1,125","1,073",408,393,371,334,54,All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,1
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Craig Stedman,Mary Murray,Emil Giordano,Wade A Kagarise,Jules Mermelstein,Deborah Canty,Stella Tsai,Lucretia C Clemons,Mark B Cohen,Shanese Johnson,Zac Shaffer,Deborah Cianfrani,Vikki Kristiansson,Vincent Furlong,1
Maria Mclaughlin,0,46,43,41,2,2,2,0,0,47,47,44,45,46,45,45,44,39,1
Carolyn H Nichols,,0,43,43,1,2,1,0,0,47,46,48,44,47,46,45,44,38,1
Debbie Kunselman,,,0,40,1,2,1,0,0,42,42,42,40,43,42,43,41,36,1
Geoff Moulton,,,,0,0,0,0,0,0,41,41,41,39,42,41,40,38,34,1
Craig Stedman,,,,,0,5,6,4,0,3,2,2,3,2,3,3,3,7,1
Mary Murray,,,,,,0,4,4,0,3,2,2,3,2,3,3,3,7,1
Emil Giordano,,,,,,,0,4,0,3,2,2,3,2,3,3,3,6,1
Wade A Kagarise,,,,,,,,0,0,1,0,0,1,0,1,1,1,4,1
Jules Mermelstein,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Deborah Canty,,,,,,,,,,0,47,47,44,48,47,46,45,40,1
Stella Tsai,,,,,,,,,,,0,46,43,48,47,46,45,39,1
Lucretia C Clemons,,,,,,,,,,,,0,42,47,46,44,44,39,1
Mark B Cohen,,,,,,,,,,,,,1,43,44,44,43,36,1
Shanese Johnson,,,,,,,,,,,,,,0,47,46,45,39,1
Zac Shaffer,,,,,,,,,,,,,,,0,47,46,40,1
Deborah Cianfrani,,,,,,,,,,,,,,,,0,46,39,1
Vikki Kristiansson,,,,,,,,,,,,,,,,,0,39,1
Vincent Furlong,,,,,,,,,,,,,,,,,,0,1
Total,53,51,44,43,7,7,6,4,0,51,50,49,49,49,49,48,47,45,1
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Craig Stedman,Mary Murray,Emil Giordano,Jules Mermelstein,Wade A Kagarise,Mark B Cohen,Stella Tsai,Shanese Johnson,Zac Shaffer,Deborah Cianfrani,Vikki Kristiansson,Deborah Canty,Lucretia C Clemons,Vincent Furlong,2
Maria Mclaughlin,0,57,52,51,1,2,1,1,0,60,57,55,55,54,56,54,54,51,2
Carolyn H Nichols,,0,51,50,0,1,0,0,0,55,54,54,53,52,53,52,52,49,2
Debbie Kunselman,,,0,51,2,1,1,3,0,50,53,51,50,52,52,51,51,51,2
Geoff Moulton,,,,0,3,1,0,2,0,49,51,50,49,50,50,50,49,49,2
Craig Stedman,,,,,0,4,3,2,3,4,2,1,3,3,1,3,1,5,2
Mary Murray,,,,,,0,3,0,3,4,1,1,3,3,1,3,1,5,2
Emil Giordano,,,,,,,0,1,3,3,1,1,2,2,1,2,1,4,2
Jules Mermelstein,,,,,,,,0,0,2,3,2,2,2,2,2,2,2,2
Wade A Kagarise,,,,,,,,,0,2,0,0,1,1,0,1,0,3,2
Mark B Cohen,,,,,,,,,,3,52,53,53,53,54,53,51,52,2
Stella Tsai,,,,,,,,,,,0,56,52,53,54,54,55,51,2
Shanese Johnson,,,,,,,,,,,,0,52,53,53,54,55,51,2
Zac Shaffer,,,,,,,,,,,,,0,53,52,53,51,51,2
Deborah Cianfrani,,,,,,,,,,,,,,0,52,53,51,53,2
Vikki Kristiansson,,,,,,,,,,,,,,,0,53,53,51,2
