col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,All
Carolyn H Nichols,13,894,871,859,40,13,5,10,4,904,900,17,5,All
Maria Mclaughlin,,12,874,854,31,15,10,8,1,909,875,20,8,All
Debbie Kunselman,,,2,848,34,10,7,9,1,879,855,18,5,All
Geoff Moulton,,,,1,20,1,7,5,2,855,842,15,5,All
Jules Mermelstein,,,,,3,5,4,2,3,44,38,5,1,All
Mary Murray,,,,,,0,27,27,24,11,13,30,28,All
Emil Giordano,,,,,,,0,27,26,9,9,30,27,All
Craig Stedman,,,,,,,,0,25,8,8,31,26,All
Wade A Kagarise,,,,,,,,,0,4,4,23,25,All
Ellen Ceisler,,,,,,,,,,4,867,16,3,All
Irene M Clark,,,,,,,,,,,8,5,3,All
Christine Fizzano Cannon,,,,,,,,,,,,1,27,All
Paul Lalley,,,,,,,,,,,,,0,All
Total,991,986,913,892,54,43,40,38,29,975,964,52,35,All
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,1
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,1
Ellen Ceisler,0,146,6,2,158,157,156,148,17,3,2,2,2,1
Irene M Clark,,0,1,1,146,146,143,135,14,4,1,1,1,1
Christine Fizzano Cannon,,,1,10,7,6,7,6,2,12,10,10,9,1
Paul Lalley,,,,0,4,3,3,3,0,12,10,11,10,1
Maria Mclaughlin,,,,,1,156,153,147,13,5,2,2,0,1
Carolyn H Nichols,,,,,,3,152,145,13,2,1,1,0,1
Debbie Kunselman,,,,,,,0,146,14,3,0,1,0,1
Geoff Moulton,,,,,,,,1,7,1,1,0,0,1
Jules Mermelstein,,,,,,,,,1,3,2,0,1,1
Mary Murray,,,,,,,,,,0,12,12,11,1
Emil Giordano,,,,,,,,,,,0,10,11,1
Craig Stedman,,,,,,,,,,,,0,10,1
Wade A Kagarise,,,,,,,,,,,,,0,1
Total,174,160,19,14,173,169,162,157,20,17,14,12,11,1
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,2
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Jules Mermelstein,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,2
Carolyn H Nichols,1,78,77,76,2,1,1,1,1,81,81,0,0,2
Maria Mclaughlin,,0,76,75,2,0,1,1,0,79,76,1,0,2
Geoff Moulton,,,0,76,2,0,0,0,0,76,77,0,0,2
Debbie Kunselman,,,,0,0,1,0,0,1,74,74,0,0,2
Jules Mermelstein,,,,,0,0,0,0,0,2,2,0,0,2
Craig Stedman,,,,,,0,0,0,1,0,0,0,0,2
Emil Giordano,,,,,,,0,1,0,1,1,0,0,2
Mary Murray,,,,,,,,0,0,1,1,0,0,2
Wade A Kagarise,,,,,,,,,0,0,0,0,0,2
Ellen Ceisler,,,,,,,,,,0,77,1,0,2
Irene M Clark,,,,,,,,,,,1,0,0,2
Christine Fizzano Cannon,,,,,,,,,,,,0,0,2
Paul Lalley,,,,,,,,,,,,,0,2
Total,90,84,79,78,2,1,1,1,1,85,85,1,0,2
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,3
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Craig Stedman,Emil Giordano,Jules Mermelstein,Mary Murray,Wade A Kagarise,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,3
Carolyn H Nichols,2,82,78,77,3,1,2,1,0,82,82,4,0,3
Maria Mclaughlin,,0,76,76,3,2,1,1,0,77,80,4,0,3
Debbie Kunselman,,,0,75,1,1,2,0,0,74,75,2,0,3
Geoff Moulton,,,,0,0,1,0,0,0,72,74,1,0,3
Craig Stedman,,,,,0,1,0,1,0,2,0,3,0,3
