col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Justice Of The Supreme Court,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Dwayne Woodruff,Sallie Mundy,Vincent Furlong,Vikki Kristiansson,Lucretia C Clemons,Stella Tsai,Deborah Cianfrani,Deborah Canty,Mark B Cohen,Shanese Johnson,Zac Shaffer,All
Dwayne Woodruff,16,0,499,506,505,505,502,500,499,498,498,All
Sallie Mundy,,4,20,9,9,10,9,9,10,6,8,All
Vincent Furlong,,,1,500,502,498,494,501,493,494,496,All
Vikki Kristiansson,,,,1,509,505,501,507,503,501,506,All
Lucretia C Clemons,,,,,0,507,503,510,500,503,508,All
Stella Tsai,,,,,,3,497,501,493,497,501,All
Deborah Cianfrani,,,,,,,1,498,498,499,495,All
Deborah Canty,,,,,,,,3,500,499,503,All
Mark B Cohen,,,,,,,,,0,500,497,All
Shanese Johnson,,,,,,,,,,0,497,All
Zac Shaffer,,,,,,,,,,,0,All
Total,573,27,531,526,525,525,524,523,520,515,515,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Justice Of The Supreme Court,,1
,Deborah Canty,Shanese Johnson,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Mark B Cohen,Vincent Furlong,Zac Shaffer,Deborah Cianfrani,Dwayne Woodruff,Sallie Mundy,1
Deborah Canty,2,23,23,23,23,23,23,23,23,22,0,1
Shanese Johnson,,0,25,25,24,24,24,24,23,24,0,1
Stella Tsai,,,0,25,24,24,24,24,23,24,0,1
Vikki Kristiansson,,,,0,24,24,24,24,23,24,0,1
Lucretia C Clemons,,,,,0,24,23,23,23,23,0,1
Mark B Cohen,,,,,,0,23,23,23,23,0,1
Vincent Furlong,,,,,,,0,24,23,23,0,1
Zac Shaffer,,,,,,,,0,23,23,0,1
Deborah Cianfrani,,,,,,,,,0,22,0,1
Dwayne Woodruff,,,,,,,,,,1,0,1
Sallie Mundy,,,,,,,,,,,0,1
Total,25,25,25,25,24,24,24,24,23,25,0,1
,Justice Of The Supreme Court,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Dwayne Woodruff,Sallie Mundy,Deborah Cianfrani,Stella Tsai,Mark B Cohen,Deborah Canty,Lucretia C Clemons,Shanese Johnson,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,2
Dwayne Woodruff,3,0,22,22,21,20,21,20,20,19,20,2
Sallie Mundy,,1,1,1,1,1,0,0,1,2,0,2
Deborah Cianfrani,,,0,22,23,21,21,21,21,21,20,2
Stella Tsai,,,,0,22,23,22,21,22,21,21,2
Mark B Cohen,,,,,0,22,21,22,22,21,21,2
Deborah Canty,,,,,,0,21,21,22,21,21,2
Lucretia C Clemons,,,,,,,0,21,21,20,21,2
Shanese Johnson,,,,,,,,0,21,20,21,2
Vikki Kristiansson,,,,,,,,,0,21,21,2
Vincent Furlong,,,,,,,,,,0,20,2
Zac Shaffer,,,,,,,,,,,0,2
Total,27,3,25,25,24,23,22,22,22,22,21,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Justice Of The Supreme Court,,3
,Deborah Cianfrani,Deborah Canty,Lucretia C Clemons,Mark B Cohen,Shanese Johnson,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,Stella Tsai,Dwayne Woodruff,Sallie Mundy,3
Deborah Cianfrani,0,16,16,16,16,16,16,16,15,17,0,3
Deborah Canty,,0,16,16,16,16,16,16,15,16,0,3
Lucretia C Clemons,,,0,16,16,16,16,16,15,16,0,3
Mark B Cohen,,,,0,16,16,16,16,15,16,0,3
Shanese Johnson,,,,,0,16,16,16,15,16,0,3
Vikki Kristiansson,,,,,,0,16,16,15,16,0,3
Vincent Furlong,,,,,,,0,16,15,16,0,3
Zac Shaffer,,,,,,,,0,15,16,0,3
Stella Tsai,,,,,,,,,0,15,0,3
Dwayne Woodruff,,,,,,,,,,0,0,3
Sallie Mundy,,,,,,,,,,,1,3
Total,17,16,16,16,16,16,16,16,15,17,1,3
,Judge Of The Court Of Common Pleas,,,,,,,,,Justice Of The Supreme Court,,4
,Vincent Furlong,Mark B Cohen,Shanese Johnson,Vikki Kristiansson,Zac Shaffer,Deborah Canty,Lucretia C Clemons,Stella Tsai,Deborah Cianfrani,Dwayne Woodruff,Sallie Mundy,4
Vincent Furlong,0,12,11,12,12,11,11,11,9,10,2,4
Mark B Cohen,,0,11,12,12,11,11,11,9,10,1,4
Shanese Johnson,,,0,11,11,11,11,10,9,10,1,4
Vikki Kristiansson,,,,0,12,11,11,11,9,10,1,4
Zac Shaffer,,,,,0,11,11,11,9,10,1,4
Deborah Canty,,,,,,0,11,10,9,9,1,4
Lucretia C Clemons,,,,,,,0,10,9,9,1,4
Stella Tsai,,,,,,,,0,9,10,1,4
Deborah Cianfrani,,,,,,,,,0,8,1,4
Dwayne Woodruff,,,,,,,,,,1,0,4
Sallie Mundy,,,,,,,,,,,0,4
Total,13,12,12,12,12,11,11,11,9,12,2,4
,Judge Of The Court Of Common Pleas,,,,,,,,,Justice Of The Supreme Court,,5
,Deborah Cianfrani,Vikki Kristiansson,Deborah Canty,Mark B Cohen,Vincent Furlong,Lucretia C Clemons,Stella Tsai,Zac Shaffer,Shanese Johnson,Dwayne Woodruff,Sallie Mundy,5
Deborah Cianfrani,1,19,19,19,18,18,18,18,17,17,2,5
Vikki Kristiansson,,0,19,19,18,18,18,18,17,18,2,5
Deborah Canty,,,0,19,18,18,18,18,17,17,2,5
Mark B Cohen,,,,0,18,18,18,18,17,17,2,5
Vincent Furlong,,,,,0,18,18,18,17,16,3,5
Lucretia C Clemons,,,,,,0,18,18,17,16,2,5
Stella Tsai,,,,,,,0,18,17,16,2,5
Zac Shaffer,,,,,,,,0,17,16,2,5
Shanese Johnson,,,,,,,,,0,16,1,5
Dwayne Woodruff,,,,,,,,,,0,0,5
Sallie Mundy,,,,,,,,,,,0,5
Total,20,20,19,19,19,18,18,18,17,18,3,5
,Judge Of The Court Of Common Pleas,,,,,,,,,Justice Of The Supreme Court,,6
,Deborah Canty,Shanese Johnson,Vikki Kristiansson,Deborah Cianfrani,Lucretia C Clemons,Mark B Cohen,Stella Tsai,Zac Shaffer,Vincent Furlong,Dwayne Woodruff,Sallie Mundy,6
Deborah Canty,0,12,11,11,11,11,11,11,10,11,1,6
Shanese Johnson,,0,11,11,11,11,11,11,10,11,1,6
Vikki Kristiansson,,,0,11,11,11,11,11,10,11,1,6
Deborah Cianfrani,,,,0,11,11,11,11,10,10,1,6
Lucretia C Clemons,,,,,0,11,11,11,10,10,1,6
