col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Court Of Common Pleas,,,,,,,,,City Controller,,All
,Vincent Furlong,Vikki Kristiansson,Stella Tsai,Zac Shaffer,Deborah Cianfrani,Lucretia C Clemons,Deborah Canty,Mark B Cohen,Shanese Johnson,Michael Tomlinson,Rebecca Rhynhart,All
Vincent Furlong,28,"1,385","1,351","1,359","1,332","1,346","1,323","1,314","1,262","1,397","1,163",All
Vikki Kristiansson,,1,"1,371","1,353","1,318","1,372","1,329","1,277","1,278",313,"1,152",All
Stella Tsai,,,6,"1,329","1,293","1,368","1,325","1,265","1,290",281,"1,186",All
Zac Shaffer,,,,7,"1,289","1,346","1,310","1,292","1,256",316,"1,120",All
Deborah Cianfrani,,,,,5,"1,270","1,309","1,283","1,238",327,"1,108",All
Lucretia C Clemons,,,,,,1,"1,302","1,250","1,305",270,"1,155",All
Deborah Canty,,,,,,,5,"1,263","1,241",288,"1,128",All
Mark B Cohen,,,,,,,,5,"1,232",313,"1,102",All
Shanese Johnson,,,,,,,,,2,241,"1,092",All
Michael Tomlinson,,,,,,,,,,177,0,All
Rebecca Rhynhart,,,,,,,,,,,116,All
Total,"2,622","1,502","1,499","1,479","1,463","1,462","1,440","1,437","1,351","1,642","1,507",All
,Judge Of The Court Of Common Pleas,,,,,,,,,City Controller,,1
,Vincent Furlong,Stella Tsai,Deborah Canty,Deborah Cianfrani,Vikki Kristiansson,Lucretia C Clemons,Mark B Cohen,Zac Shaffer,Shanese Johnson,Michael Tomlinson,Rebecca Rhynhart,1
Vincent Furlong,2,50,48,49,47,45,46,46,41,55,37,1
Stella Tsai,,0,47,45,46,45,44,46,41,15,36,1
Deborah Canty,,,0,44,45,45,41,43,41,15,37,1
Deborah Cianfrani,,,,0,44,44,45,42,40,18,32,1
Vikki Kristiansson,,,,,0,44,40,43,40,15,34,1
Lucretia C Clemons,,,,,,0,40,44,41,12,34,1
Mark B Cohen,,,,,,,0,40,37,14,31,1
Zac Shaffer,,,,,,,,0,40,12,34,1
Shanese Johnson,,,,,,,,,0,9,33,1
Michael Tomlinson,,,,,,,,,,9,0,1
Rebecca Rhynhart,,,,,,,,,,,4,1
Total,96,53,52,51,49,47,47,47,42,65,48,1
,Judge Of The Court Of Common Pleas,,,,,,,,,City Controller,,2
,Vincent Furlong,Vikki Kristiansson,Lucretia C Clemons,Stella Tsai,Shanese Johnson,Deborah Canty,Deborah Cianfrani,Zac Shaffer,Mark B Cohen,Michael Tomlinson,Rebecca Rhynhart,2
Vincent Furlong,2,68,65,64,64,63,61,62,60,69,52,2
Vikki Kristiansson,,0,66,65,62,62,61,61,58,20,49,2
Lucretia C Clemons,,,0,64,62,58,57,61,56,17,50,2
Stella Tsai,,,,0,64,62,61,59,59,17,51,2
Shanese Johnson,,,,,0,60,58,58,57,17,50,2
Deborah Canty,,,,,,0,64,59,60,19,47,2
Deborah Cianfrani,,,,,,,0,57,60,18,47,2
Zac Shaffer,,,,,,,,0,58,17,46,2
Mark B Cohen,,,,,,,,,0,15,48,2
Michael Tomlinson,,,,,,,,,,6,0,2
