col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,All
,Vincent Furlong,Vikki Kristiansson,Stella Tsai,Zac Shaffer,Deborah Cianfrani,Lucretia C Clemons,Mark B Cohen,Deborah Canty,Shanese Johnson,Emil Giordano,Mary Murray,Maria Mclaughlin,Craig Stedman,Wade A Kagarise,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,All
Vincent Furlong,116,"2,141","2,060","2,112","2,033","2,088","1,990","2,009","1,937","2,507","2,377","2,091","2,263","2,212","1,761","1,710","1,705",136,All
Vikki Kristiansson,,0,"2,132","2,118","2,004","2,152","1,947","2,054","1,995",504,379,"1,999",325,326,"1,776","1,725","1,729",99,All
Stella Tsai,,,3,"2,058","1,991","2,097","1,938","2,037","1,998",446,341,"1,966",298,302,"1,781","1,748","1,740",101,All
Zac Shaffer,,,,0,"1,999","2,088","1,995","2,043","1,929",448,381,"1,900",346,283,"1,780","1,724","1,660",109,All
Deborah Cianfrani,,,,,7,"1,958","2,003","2,037","1,938",414,428,"1,866",322,275,"1,760","1,727","1,609",105,All
Lucretia C Clemons,,,,,,1,"1,908","2,040","2,018",469,333,"1,932",288,309,"1,744","1,711","1,708",99,All
Mark B Cohen,,,,,,,14,"1,964","1,897",400,402,"1,817",326,275,"1,741","1,690","1,603",112,All
Deborah Canty,,,,,,,,4,"1,939",391,371,"1,870",313,241,"1,789","1,755","1,656",103,All
Shanese Johnson,,,,,,,,,1,388,312,"1,802",249,289,"1,656","1,649","1,633",87,All
Emil Giordano,,,,,,,,,,13,"2,307",352,"2,264","2,289",166,80,216,55,All
Mary Murray,,,,,,,,,,,15,283,"2,174","2,153",181,166,34,51,All
Maria Mclaughlin,,,,,,,,,,,,49,101,192,"1,875","1,884","1,819",88,All
Craig Stedman,,,,,,,,,,,,,22,"2,124",130,61,103,44,All
Wade A Kagarise,,,,,,,,,,,,,,1,25,34,124,33,All
Debbie Kunselman,,,,,,,,,,,,,,,8,"1,793","1,725",84,All
Carolyn H Nichols,,,,,,,,,,,,,,,,5,"1,678",75,All
Geoff Moulton,,,,,,,,,,,,,,,,,1,39,All
Jules Mermelstein,,,,,,,,,,,,,,,,,,8,All
Total,"4,690","2,357","2,323","2,306","2,287","2,271","2,259","2,248","2,105","2,771","2,638","2,630","2,462","2,390","2,115","2,046","1,976",188,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,1
,Vincent Furlong,Mark B Cohen,Deborah Canty,Shanese Johnson,Stella Tsai,Lucretia C Clemons,Deborah Cianfrani,Zac Shaffer,Vikki Kristiansson,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,1
Vincent Furlong,0,40,39,39,38,39,38,39,36,36,36,35,33,13,12,12,12,0,1
Mark B Cohen,,0,39,39,39,39,39,39,36,37,37,36,35,5,4,4,5,0,1
Deborah Canty,,,0,40,37,40,38,39,36,37,36,35,32,5,4,4,5,1,1
Shanese Johnson,,,,0,37,40,38,39,36,36,36,36,32,5,4,4,5,0,1
Stella Tsai,,,,,0,37,38,37,35,36,38,35,33,3,3,3,4,0,1
Lucretia C Clemons,,,,,,0,38,39,36,36,36,35,32,5,4,4,5,0,1
Deborah Cianfrani,,,,,,,0,38,35,35,35,34,32,4,4,4,5,0,1
Zac Shaffer,,,,,,,,0,36,35,35,34,32,5,4,4,5,0,1
Vikki Kristiansson,,,,,,,,,0,34,33,32,30,4,3,3,4,0,1
Carolyn H Nichols,,,,,,,,,,0,38,37,33,1,0,0,1,1,1
Maria Mclaughlin,,,,,,,,,,,0,37,33,1,0,0,1,0,1
Debbie Kunselman,,,,,,,,,,,,0,33,1,0,0,1,0,1
Geoff Moulton,,,,,,,,,,,,,0,0,0,0,0,0,1
Craig Stedman,,,,,,,,,,,,,,1,11,11,11,0,1
Emil Giordano,,,,,,,,,,,,,,,0,12,11,0,1
Mary Murray,,,,,,,,,,,,,,,,0,11,0,1
Wade A Kagarise,,,,,,,,,,,,,,,,,0,0,1
Jules Mermelstein,,,,,,,,,,,,,,,,,,0,1
Total,49,43,41,41,41,40,39,39,37,40,40,38,35,14,12,12,12,1,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,2
,Vincent Furlong,Shanese Johnson,Deborah Canty,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Deborah Cianfrani,Zac Shaffer,Mark B Cohen,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Carolyn H Nichols,Craig Stedman,Emil Giordano,Wade A Kagarise,Mary Murray,Jules Mermelstein,2
Vincent Furlong,0,18,18,19,18,19,18,18,14,18,17,17,16,10,10,9,7,1,2
Shanese Johnson,,0,18,18,18,18,17,17,14,17,17,17,17,2,2,2,1,0,2
Deborah Canty,,,0,18,17,18,17,18,14,17,17,16,17,3,2,1,1,0,2
Lucretia C Clemons,,,,0,18,19,17,18,14,17,17,17,16,3,3,2,1,0,2
Stella Tsai,,,,,0,18,16,17,13,17,18,17,16,2,2,1,0,0,2
Vikki Kristiansson,,,,,,0,17,18,14,17,17,17,16,3,3,2,1,0,2
Deborah Cianfrani,,,,,,,0,17,14,15,16,16,16,3,2,2,2,0,2
Zac Shaffer,,,,,,,,0,14,16,17,16,16,3,2,1,1,0,2
Mark B Cohen,,,,,,,,,0,12,13,13,13,2,1,1,2,0,2
Maria Mclaughlin,,,,,,,,,,2,16,16,16,1,2,1,0,0,2
Debbie Kunselman,,,,,,,,,,,0,18,16,4,2,0,0,1,2
Geoff Moulton,,,,,,,,,,,,0,16,3,2,1,0,1,2
Carolyn H Nichols,,,,,,,,,,,,,0,1,0,0,0,0,2
Craig Stedman,,,,,,,,,,,,,,0,11,9,8,2,2
Emil Giordano,,,,,,,,,,,,,,,0,10,8,1,2
