col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,All
,Christine Fizzano Cannon,Ellen Ceisler,Paul Lalley,Irene M Clark,Maria Mclaughlin,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,All
Christine Fizzano Cannon,36,227,"1,602",32,316,"1,731","1,676","1,601","1,554",211,152,172,72,All
Ellen Ceisler,,21,35,"1,214","1,614",176,151,109,88,"1,372","1,379","1,290",72,All
Paul Lalley,,,14,19,143,"1,616","1,586","1,556","1,505",74,68,65,47,All
Irene M Clark,,,,9,"1,265",36,86,38,27,"1,215","1,227","1,145",50,All
Maria Mclaughlin,,,,,50,203,228,81,110,"1,417","1,422","1,310",65,All
Emil Giordano,,,,,,6,"1,646","1,619","1,587",114,42,116,49,All
Mary Murray,,,,,,,13,"1,566","1,541",132,122,25,54,All
Craig Stedman,,,,,,,,7,"1,518",87,56,74,36,All
Wade A Kagarise,,,,,,,,,4,19,36,55,28,All
Debbie Kunselman,,,,,,,,,,4,"1,348","1,271",63,All
Carolyn H Nichols,,,,,,,,,,,6,"1,251",50,All
Geoff Moulton,,,,,,,,,,,,3,29,All
Jules Mermelstein,,,,,,,,,,,,,4,All
Total,"2,063","1,798","1,774","1,355","1,962","1,915","1,896","1,762","1,670","1,550","1,532","1,430",145,All
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,1
,Christine Fizzano Cannon,Paul Lalley,Ellen Ceisler,Irene M Clark,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,1
Christine Fizzano Cannon,5,73,16,0,76,78,74,70,14,13,9,13,2,1
Paul Lalley,,0,0,1,72,71,69,70,4,0,2,3,1,1
Ellen Ceisler,,,0,44,7,10,5,2,58,61,56,54,2,1
Irene M Clark,,,,0,2,1,1,1,43,44,44,42,0,1
Mary Murray,,,,,0,73,69,70,9,5,4,2,1,1
Emil Giordano,,,,,,0,73,72,5,8,3,8,1,1
Craig Stedman,,,,,,,0,71,1,4,1,6,0,1
Wade A Kagarise,,,,,,,,0,1,0,1,3,1,1
Maria Mclaughlin,,,,,,,,,1,56,56,49,1,1
Debbie Kunselman,,,,,,,,,,0,57,54,1,1
Carolyn H Nichols,,,,,,,,,,,0,51,1,1
Geoff Moulton,,,,,,,,,,,,0,0,1
Jules Mermelstein,,,,,,,,,,,,,1,1
Total,100,77,67,45,83,82,77,73,68,63,60,58,4,1
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,2
,Christine Fizzano Cannon,Paul Lalley,Ellen Ceisler,Irene M Clark,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,2
Christine Fizzano Cannon,3,81,11,1,91,87,86,79,10,12,6,9,3,2
Paul Lalley,,0,0,3,83,83,80,80,5,2,3,4,1,2
Ellen Ceisler,,,1,48,7,4,3,1,63,57,53,52,6,2
Irene M Clark,,,,0,2,6,0,1,55,48,49,48,3,2
Emil Giordano,,,,,0,86,85,82,7,7,2,5,4,2
Mary Murray,,,,,,0,85,81,7,2,5,2,3,2
Craig Stedman,,,,,,,0,81,1,2,1,2,1,2
Wade A Kagarise,,,,,,,,0,2,0,1,1,1,2
Maria Mclaughlin,,,,,,,,,3,56,55,51,5,2
Debbie Kunselman,,,,,,,,,,0,52,53,5,2
Carolyn H Nichols,,,,,,,,,,,0,51,3,2
Geoff Moulton,,,,,,,,,,,,0,1,2
Jules Mermelstein,,,,,,,,,,,,,0,2
Total,107,88,70,56,97,95,89,85,77,62,58,58,9,2
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,3
,Christine Fizzano Cannon,Paul Lalley,Ellen Ceisler,Irene M Clark,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,3
Christine Fizzano Cannon,0,119,8,4,114,116,119,110,12,9,8,6,7,3
Paul Lalley,,1,1,0,115,116,115,110,6,2,0,2,5,3
Ellen Ceisler,,,1,47,7,3,3,1,58,53,52,43,0,3
Irene M Clark,,,,1,4,1,1,0,51,49,49,37,2,3
Mary Murray,,,,,2,111,112,109,11,8,7,1,5,3
Craig Stedman,,,,,,1,113,107,7,3,3,2,4,3
Emil Giordano,,,,,,,1,111,4,1,2,3,5,3
Wade A Kagarise,,,,,,,,0,2,0,0,1,2,3
Maria Mclaughlin,,,,,,,,,1,55,56,45,1,3
Carolyn H Nichols,,,,,,,,,,0,54,43,2,3
Debbie Kunselman,,,,,,,,,,,0,43,1,3
Geoff Moulton,,,,,,,,,,,,2,0,3
Jules Mermelstein,,,,,,,,,,,,,0,3
Total,136,130,64,56,129,126,123,115,75,60,59,48,8,3
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,4
,Christine Fizzano Cannon,Paul Lalley,Ellen Ceisler,Irene M Clark,Emil Giordano,Mary Murray,Craig Stedman,Maria Mclaughlin,Wade A Kagarise,Debbie Kunselman,Geoff Moulton,Carolyn H Nichols,Jules Mermelstein,4
Christine Fizzano Cannon,1,78,4,2,78,74,71,15,70,9,6,3,1,4
Paul Lalley,,1,1,0,78,71,71,9,67,6,4,3,2,4
Ellen Ceisler,,,0,47,4,3,3,57,3,49,49,46,2,4
Irene M Clark,,,,0,1,3,4,50,2,49,47,47,2,4
Emil Giordano,,,,,0,73,74,8,71,4,4,2,0,4
Mary Murray,,,,,,1,71,8,69,8,1,1,0,4
Craig Stedman,,,,,,,0,4,70,2,4,1,0,4
Maria Mclaughlin,,,,,,,,1,4,59,55,51,2,4
