col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,District Attorney,,Judge Of The Superior Court,,,,,,,,,All
,Lawrence S Krasner,Beth Grossman,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Mary Murray,Jules Mermelstein,Craig Stedman,Emil Giordano,Wade A Kagarise,All
Lawrence S Krasner,61,0,"3,664","3,605","3,430","3,404",34,39,19,18,18,All
Beth Grossman,,6,73,69,60,56,25,6,25,20,20,All
Carolyn H Nichols,,,50,"3,530","3,457","3,455",43,38,18,12,13,All
Maria Mclaughlin,,,,45,"3,434","3,418",34,28,16,15,10,All
Debbie Kunselman,,,,,6,"3,385",21,29,13,13,5,All
Geoff Moulton,,,,,,4,9,10,13,13,12,All
Mary Murray,,,,,,,0,4,22,23,20,All
Jules Mermelstein,,,,,,,,1,1,0,1,All
Craig Stedman,,,,,,,,,0,23,22,All
Emil Giordano,,,,,,,,,,0,22,All
Wade A Kagarise,,,,,,,,,,,2,All
Total,"3,964",117,"3,862","3,789","3,552","3,525",62,48,47,42,41,All
,District Attorney,,Judge Of The Superior Court,,,,,,,,,1
,Lawrence S Krasner,Beth Grossman,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,1
Lawrence S Krasner,3,0,126,126,122,122,1,1,0,0,0,1
Beth Grossman,,0,3,3,4,3,1,1,1,1,0,1
Maria Mclaughlin,,,1,124,124,124,1,1,0,0,0,1
Carolyn H Nichols,,,,0,124,124,0,0,0,0,0,1
Debbie Kunselman,,,,,0,123,1,1,0,0,0,1
Geoff Moulton,,,,,,0,0,0,0,0,0,1
Craig Stedman,,,,,,,0,2,1,1,0,1
Emil Giordano,,,,,,,,0,1,1,0,1
Mary Murray,,,,,,,,,0,1,0,1
Wade A Kagarise,,,,,,,,,,0,0,1
Jules Mermelstein,,,,,,,,,,,0,1
Total,134,5,130,129,126,125,2,2,1,1,0,1
,Judge Of The Superior Court,,,,,,,,,District Attorney,,2
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Craig Stedman,Emil Giordano,Wade A Kagarise,Mary Murray,Jules Mermelstein,Lawrence S Krasner,Beth Grossman,2
Maria Mclaughlin,3,138,136,134,1,1,0,0,0,139,2,2
Carolyn H Nichols,,1,137,136,1,0,1,0,0,137,3,2
Debbie Kunselman,,,0,134,1,0,1,0,0,135,3,2
Geoff Moulton,,,,0,0,0,0,0,0,132,2,2
Craig Stedman,,,,,0,2,2,1,0,0,1,2
Emil Giordano,,,,,,0,1,1,0,0,0,2
Wade A Kagarise,,,,,,,0,1,0,0,1,2
Mary Murray,,,,,,,,0,0,0,0,2
Jules Mermelstein,,,,,,,,,0,0,0,2
Lawrence S Krasner,,,,,,,,,,2,0,2
Beth Grossman,,,,,,,,,,,0,2
Total,149,145,140,136,3,2,2,1,0,147,3,2
,District Attorney,,Judge Of The Superior Court,,,,,,,,,3
,Lawrence S Krasner,Beth Grossman,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,3
Lawrence S Krasner,2,0,145,142,139,139,2,1,0,0,0,3
Beth Grossman,,0,0,2,2,2,1,2,2,0,0,3
Carolyn H Nichols,,,1,139,139,138,3,1,0,0,0,3
Maria Mclaughlin,,,,1,140,140,1,1,1,0,0,3
Debbie Kunselman,,,,,0,142,1,1,2,0,0,3
Geoff Moulton,,,,,,0,0,1,2,0,0,3
Jules Mermelstein,,,,,,,0,1,0,0,0,3
Craig Stedman,,,,,,,,0,1,0,0,3
Emil Giordano,,,,,,,,,0,0,0,3
Mary Murray,,,,,,,,,,0,0,3
Wade A Kagarise,,,,,,,,,,,0,3
Total,150,3,147,145,143,142,4,3,2,0,0,3
,District Attorney,,Judge Of The Superior Court,,,,,,,,,4
,Lawrence S Krasner,Beth Grossman,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Emil Giordano,Jules Mermelstein,Wade A Kagarise,Craig Stedman,Mary Murray,4
Lawrence S Krasner,6,0,139,138,130,130,0,1,0,0,0,4
Beth Grossman,,0,1,2,1,2,1,0,1,0,0,4
Carolyn H Nichols,,,3,133,132,133,0,0,0,0,0,4
Maria Mclaughlin,,,,1,131,132,1,1,1,0,0,4
Debbie Kunselman,,,,,1,130,0,1,0,0,0,4
Geoff Moulton,,,,,,0,1,0,1,0,0,4
Emil Giordano,,,,,,,0,0,1,0,0,4
Jules Mermelstein,,,,,,,,0,0,0,0,4
Wade A Kagarise,,,,,,,,,0,0,0,4
Craig Stedman,,,,,,,,,,0,0,4
Mary Murray,,,,,,,,,,,0,4
Total,153,2,145,143,134,134,1,1,1,0,0,4
,Judge Of The Superior Court,,,,,,,,,District Attorney,,5
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Emil Giordano,Jules Mermelstein,Mary Murray,Craig Stedman,Wade A Kagarise,Lawrence S Krasner,Beth Grossman,5
Carolyn H Nichols,1,138,127,128,2,4,2,0,0,140,1,5
Maria Mclaughlin,,3,128,127,2,4,2,0,0,136,1,5
Debbie Kunselman,,,0,123,1,3,0,1,0,124,2,5
Geoff Moulton,,,,1,2,0,0,1,0,124,2,5
Emil Giordano,,,,,0,0,2,2,1,2,2,5
Jules Mermelstein,,,,,,0,1,0,0,4,0,5
Mary Murray,,,,,,,0,1,1,2,1,5
Craig Stedman,,,,,,,,0,1,0,2,5
Wade A Kagarise,,,,,,,,,0,0,2,5
Lawrence S Krasner,,,,,,,,,,2,0,5
Beth Grossman,,,,,,,,,,,0,5
Total,146,145,130,130,4,4,3,2,2,145,4,5
,District Attorney,,Judge Of The Superior Court,,,,,,,,,6
,Lawrence S Krasner,Beth Grossman,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Craig Stedman,Jules Mermelstein,Mary Murray,Emil Giordano,Wade A Kagarise,6
Lawrence S Krasner,0,0,120,116,112,108,2,2,1,0,0,6
Beth Grossman,,0,3,4,4,3,0,0,1,0,0,6
Maria Mclaughlin,,,2,113,111,107,1,2,1,0,0,6
Carolyn H Nichols,,,,0,113,110,1,2,2,0,0,6
Debbie Kunselman,,,,,0,109,2,0,2,0,0,6
Geoff Moulton,,,,,,0,1,2,1,0,0,6
Craig Stedman,,,,,,,0,0,0,0,0,6
Jules Mermelstein,,,,,,,,0,0,0,0,6
Mary Murray,,,,,,,,,0,0,0,6
Emil Giordano,,,,,,,,,,0,0,6
Wade A Kagarise,,,,,,,,,,,0,6
Total,129,4,126,122,118,112,2,2,2,0,0,6
,District Attorney,,Judge Of The Superior Court,,,,,,,,,7
,Lawrence S Krasner,Beth Grossman,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Maria Mclaughlin,Emil Giordano,Jules Mermelstein,Wade A Kagarise,Craig Stedman,Mary Murray,7
Lawrence S Krasner,9,0,108,98,96,92,2,2,2,1,1,7
Beth Grossman,,1,2,1,1,0,0,0,0,0,0,7
Carolyn H Nichols,,,3,95,96,89,1,2,0,0,0,7
Debbie Kunselman,,,,1,93,86,1,1,0,0,0,7
Geoff Moulton,,,,,0,88,2,1,0,0,0,7
Maria Mclaughlin,,,,,,2,1,0,0,0,0,7
Emil Giordano,,,,,,,0,0,1,1,1,7
Jules Mermelstein,,,,,,,,0,0,0,0,7
Wade A Kagarise,,,,,,,,,0,1,1,7
Craig Stedman,,,,,,,,,,0,1,7
Mary Murray,,,,,,,,,,,0,7
Total,126,3,115,101,99,94,3,2,2,1,1,7
,District Attorney,,Judge Of The Superior Court,,,,,,,,,8
,Lawrence S Krasner,Beth Grossman,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Mary Murray,Wade A Kagarise,Emil Giordano,Jules Mermelstein,Craig Stedman,8
Lawrence S Krasner,0,0,103,103,98,95,1,2,0,0,0,8
Beth Grossman,,0,2,1,0,0,1,0,0,1,0,8
Carolyn H Nichols,,,1,101,94,96,2,1,1,1,0,8
Maria Mclaughlin,,,,1,94,95,3,2,1,1,0,8
Debbie Kunselman,,,,,0,92,1,1,0,0,0,8
Geoff Moulton,,,,,,0,0,1,0,0,0,8
Mary Murray,,,,,,,0,1,1,1,0,8
Wade A Kagarise,,,,,,,,0,0,0,0,8
Emil Giordano,,,,,,,,,0,0,0,8
Jules Mermelstein,,,,,,,,,,0,0,8
Craig Stedman,,,,,,,,,,,0,8
Total,112,2,110,109,98,96,3,2,1,1,0,8
