col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,,,,,All
,Marissa Brumbach,Matt Wolf,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,All
Marissa Brumbach,9,"1,210","1,233","1,203","1,173","1,156",64,60,50,54,25,All
Matt Wolf,,6,"1,191","1,182","1,154","1,149",59,60,53,52,25,All
Maria Mclaughlin,,,17,"1,202","1,184","1,170",32,25,5,16,20,All
Carolyn H Nichols,,,,11,"1,183","1,171",30,9,13,14,22,All
Debbie Kunselman,,,,,6,"1,161",23,17,13,6,16,All
Geoff Moulton,,,,,,4,4,20,13,11,13,All
Mary Murray,,,,,,,6,202,195,198,3,All
Emil Giordano,,,,,,,,6,201,195,7,All
Craig Stedman,,,,,,,,,2,193,3,All
Wade A Kagarise,,,,,,,,,,1,2,All
Jules Mermelstein,,,,,,,,,,,1,All
Total,"1,343","1,302","1,333","1,289","1,239","1,215",245,240,220,217,35,All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,1
,Carolyn H Nichols,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,Matt Wolf,Marissa Brumbach,1
Carolyn H Nichols,0,18,17,17,0,0,0,0,0,17,17,1
Debbie Kunselman,,0,18,17,0,0,0,0,0,17,18,1
Maria Mclaughlin,,,1,16,0,0,0,0,0,16,17,1
Geoff Moulton,,,,0,0,0,0,0,0,16,17,1
Craig Stedman,,,,,0,2,2,2,0,0,0,1
Emil Giordano,,,,,,0,2,2,0,0,0,1
Mary Murray,,,,,,,0,2,0,0,0,1
Wade A Kagarise,,,,,,,,0,0,0,0,1
Jules Mermelstein,,,,,,,,,0,1,0,1
Matt Wolf,,,,,,,,,,0,17,1
Marissa Brumbach,,,,,,,,,,,0,1
Total,19,19,19,17,2,2,2,2,1,19,18,1
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,2
,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Carolyn H Nichols,Emil Giordano,Wade A Kagarise,Mary Murray,Craig Stedman,Jules Mermelstein,Marissa Brumbach,Matt Wolf,2
Maria Mclaughlin,1,34,34,33,3,2,0,0,1,34,33,2
Debbie Kunselman,,0,33,34,1,0,0,0,1,33,32,2
Geoff Moulton,,,0,33,2,2,0,0,0,34,32,2
Carolyn H Nichols,,,,0,0,0,0,0,1,33,32,2
Emil Giordano,,,,,0,9,7,6,0,2,1,2
Wade A Kagarise,,,,,,0,7,6,0,2,1,2
Mary Murray,,,,,,,0,6,0,0,0,2
Craig Stedman,,,,,,,,0,0,0,0,2
Jules Mermelstein,,,,,,,,,0,1,1,2
Marissa Brumbach,,,,,,,,,,0,33,2
Matt Wolf,,,,,,,,,,,0,2
Total,38,35,35,34,10,9,7,6,1,35,34,2
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,,,,,3
,Marissa Brumbach,Matt Wolf,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Wade A Kagarise,Craig Stedman,Jules Mermelstein,3
Marissa Brumbach,0,15,20,17,16,16,0,0,0,0,0,3
Matt Wolf,,0,15,15,15,15,0,0,0,0,0,3
Maria Mclaughlin,,,0,16,15,15,0,0,0,0,0,3
Debbie Kunselman,,,,0,16,16,0,0,0,0,0,3
Carolyn H Nichols,,,,,0,16,0,0,0,0,0,3
Geoff Moulton,,,,,,0,0,0,0,0,0,3
Emil Giordano,,,,,,,0,3,3,2,0,3
Mary Murray,,,,,,,,0,3,2,0,3
Wade A Kagarise,,,,,,,,,0,2,0,3
Craig Stedman,,,,,,,,,,0,0,3
Jules Mermelstein,,,,,,,,,,,0,3
Total,21,15,20,17,16,16,3,3,3,2,0,3
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,,,,,4
,Marissa Brumbach,Matt Wolf,Carolyn H Nichols,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Jules Mermelstein,4
Marissa Brumbach,1,54,60,57,54,55,2,4,3,2,0,4
Matt Wolf,,1,53,53,51,51,4,4,4,3,0,4
Carolyn H Nichols,,,0,57,54,54,2,1,0,0,0,4
Debbie Kunselman,,,,0,54,55,2,2,1,0,0,4
Maria Mclaughlin,,,,,0,52,2,0,1,1,0,4
Geoff Moulton,,,,,,0,0,1,1,0,0,4
Mary Murray,,,,,,,0,14,14,15,0,4
Craig Stedman,,,,,,,,0,15,14,0,4
Emil Giordano,,,,,,,,,0,15,0,4
Wade A Kagarise,,,,,,,,,,0,0,4
Jules Mermelstein,,,,,,,,,,,0,4
Total,66,59,64,60,58,56,17,16,16,16,0,4
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,,,,,5
,Marissa Brumbach,Matt Wolf,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Jules Mermelstein,5
Marissa Brumbach,0,33,33,33,31,31,2,3,2,2,1,5
Matt Wolf,,0,33,32,31,31,2,3,2,2,1,5
Carolyn H Nichols,,,0,32,31,31,0,1,0,0,1,5
Maria Mclaughlin,,,,1,31,31,0,1,0,0,1,5
Debbie Kunselman,,,,,1,31,0,0,0,0,0,5
Geoff Moulton,,,,,,1,0,0,0,0,0,5
Mary Murray,,,,,,,2,5,5,5,0,5
Craig Stedman,,,,,,,,0,5,5,1,5
Emil Giordano,,,,,,,,,1,5,0,5
Wade A Kagarise,,,,,,,,,,0,0,5
Jules Mermelstein,,,,,,,,,,,0,5
Total,36,35,34,34,32,32,7,6,6,5,1,5
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,6
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Wade A Kagarise,Craig Stedman,Emil Giordano,Jules Mermelstein,Matt Wolf,Marissa Brumbach,6
Maria Mclaughlin,1,48,46,46,1,1,0,0,1,49,48,6
Carolyn H Nichols,,0,47,47,2,1,1,0,1,48,49,6
Debbie Kunselman,,,1,45,1,0,1,0,1,47,47,6
