col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,City Controller,,Judge Of The Superior Court,,,,,,,,,All
,Rebecca Rhynhart,Michael Tomlinson,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,All
Rebecca Rhynhart,20,0,"1,485","1,438","1,380","1,328",66,17,11,7,5,All
Michael Tomlinson,,2,20,15,15,13,10,23,24,26,23,All
Carolyn H Nichols,,,22,"1,393","1,370","1,327",64,18,6,8,5,All
Maria Mclaughlin,,,,12,"1,354","1,313",49,16,7,5,4,All
Debbie Kunselman,,,,,3,"1,309",58,12,8,3,4,All
Geoff Moulton,,,,,,3,18,1,6,5,4,All
Jules Mermelstein,,,,,,,3,3,2,4,3,All
Mary Murray,,,,,,,,0,22,23,19,All
Emil Giordano,,,,,,,,,0,26,21,All
Craig Stedman,,,,,,,,,,0,21,All
Wade A Kagarise,,,,,,,,,,,1,All
Total,"1,622",55,"1,551","1,487","1,419","1,362",82,41,37,36,31,All
,City Controller,,Judge Of The Superior Court,,,,,,,,,1
,Rebecca Rhynhart,Michael Tomlinson,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,1
Rebecca Rhynhart,0,0,155,149,138,125,20,4,3,1,0,1
Michael Tomlinson,,0,3,3,3,2,2,3,2,3,4,1
Carolyn H Nichols,,,0,143,135,120,19,1,2,1,0,1
Maria Mclaughlin,,,,0,136,121,18,2,2,1,0,1
Debbie Kunselman,,,,,0,120,19,3,3,0,0,1
Geoff Moulton,,,,,,0,3,3,0,1,1,1
Jules Mermelstein,,,,,,,0,0,0,0,0,1
Emil Giordano,,,,,,,,0,3,4,3,1
Mary Murray,,,,,,,,,0,2,2,1
Craig Stedman,,,,,,,,,,0,3,1
Wade A Kagarise,,,,,,,,,,,0,1
Total,171,7,159,153,142,127,23,7,5,4,4,1
,Judge Of The Superior Court,,,,,,,,,City Controller,,2
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Craig Stedman,Wade A Kagarise,Emil Giordano,Mary Murray,Rebecca Rhynhart,Michael Tomlinson,2
Carolyn H Nichols,3,96,98,96,4,1,1,0,1,94,1,2
Maria Mclaughlin,,1,96,96,1,0,0,0,0,95,0,2
Debbie Kunselman,,,0,97,4,0,0,0,0,94,0,2
Geoff Moulton,,,,0,1,0,0,0,0,91,0,2
