col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,District Attorney,,Judge Of The Commonwealth Court,,,,All
,Beth Grossman,Lawrence S Krasner,Christine Fizzano Cannon,Ellen Ceisler,Paul Lalley,Irene M Clark,All
Beth Grossman,459,0,"2,942",938,"2,369",486,All
Lawrence S Krasner,,91,89,"1,458",42,"1,322",All
Christine Fizzano Cannon,,,7,374,"2,236",56,All
Ellen Ceisler,,,,30,48,"1,641",All
Paul Lalley,,,,,9,38,All
Irene M Clark,,,,,,24,All
Total,"4,185","1,665","3,061","2,452","2,442","1,855",All
,Judge Of The Commonwealth Court,,,,District Attorney,,1
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Lawrence S Krasner,Beth Grossman,1
Ellen Ceisler,0,35,2,0,34,5,1
Irene M Clark,,2,0,0,33,3,1
Christine Fizzano Cannon,,,0,11,0,13,1
Paul Lalley,,,,0,0,13,1
Lawrence S Krasner,,,,,3,0,1
Beth Grossman,,,,,,2,1
Total,39,38,13,13,38,20,1
,Judge Of The Commonwealth Court,,,,District Attorney,,2
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Lawrence S Krasner,Beth Grossman,2
Ellen Ceisler,0,16,4,0,16,5,2
Irene M Clark,,0,0,0,15,1,2
Christine Fizzano Cannon,,,0,8,1,13,2
Paul Lalley,,,,0,0,8,2
Lawrence S Krasner,,,,,1,0,2
Beth Grossman,,,,,,2,2
Total,21,16,14,8,18,16,2
,District Attorney,,Judge Of The Commonwealth Court,,,,3
,Beth Grossman,Lawrence S Krasner,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,3
Beth Grossman,13,0,25,16,58,45,3
Lawrence S Krasner,,0,50,51,2,0,3
Ellen Ceisler,,,2,61,7,0,3
Irene M Clark,,,,0,5,0,3
Christine Fizzano Cannon,,,,,0,43,3
Paul Lalley,,,,,,0,3
Total,91,53,77,67,60,45,3
,District Attorney,,Judge Of The Commonwealth Court,,,,4
,Beth Grossman,Lawrence S Krasner,Christine Fizzano Cannon,Paul Lalley,Ellen Ceisler,Irene M Clark,4
